tweet,polaritas,sentimen
"['harga', 'indomie', 'telor', 'bantuannya', 'mie', 'mie', 'sedus', 'murahan', 'kasih', 'tempe', 'telor']",4,Positif
"['pembaharuan', 'wang', 'dikuatkuasakan', 'jun', 'kawalan', 'harga', 'sayur', 'buah', 'telur', 'barang', 'perkilangan', 'dihapuskan', 'harga', 'siling', 'kebanyakkan', 'barang', 'dinaikkan', 'beransuransur']",7,Positif
"['heck', 'sebulan', 'lepas', 'beli', 'telur', 'sepapan', 'saiz', 'arm', 'beli', 'telur', 'sepapan', 'saiz', 'arm', 'dasyat', 'speechless', 'jap', 'harga', 'minyak', 'masak', 'rm', 'gaji', 'back', 'normal', 'potong', 'mco', 'allowance', 'ilekkk']",5,Positif
"['harga', 'telur', 'idul', 'adha', 'kemarin', 'efek', 'ppkm', 'harga', 'telur', 'idul', 'adha', 'nyampe']",9,Positif
"['harga', 'telur', 'ayam', 'pasni']",1,Positif
"['fess', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'isian', 'telur', 'puyuh', 'kpcs', 'isian', 'mozarella', 'kpcs', 'dom', 'malang', 'promo', 'disc', 'spesial', 'ppkm', 'darurat', 'pemesanan', 'dm']",7,Positif
"['tips', 'isoman', 'makan', 'makanan', 'bergizi', 'protein', 'perbanyak', 'makan', 'telur', 'rebus', 'multivitamin', 'pakai', 'selkomc', 'gold', 'harga', 'murah', 'vit', 'well', 'alfamidi', 'stimuno', 'forte', 'kemasan', 'strips', 'qust', 'alhindi', 'minuman', 'herbal', 'kayu', 'hindia', 'buah', 'buahan']",24,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['guis', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'isian', 'telur', 'puyuh', 'kpcs', 'isian', 'mozarella', 'kpcs', 'dom', 'malang', 'promo', 'disc', 'spesial', 'ppkm', 'darurat', 'pemesanan', 'dm']",7,Positif
"['lupa', 'asupan', 'protein', 'teman-teman', 'makanan', 'mengandung', 'protein', 'harga', 'murah', 'tempe', 'susu', 'kedelai', 'telur', 'susu', 'makanan', 'mengandung', 'protein', 'ikan', 'daging']",-1,Negatif
"['bp', 'kbritu', 'mcm', 'lauk', 'penyerta', 'pakorekmi', 'gorengayam', 'serundeng', 'sambel', 'lalap', 'perkedeltelor', 'balado', 'jabodetabek', 'harga', 'terjangkau', 'insyaallah']",5,Positif
"['disebrang', 'yarsi', 'ayam', 'kampung', 'ituu', 'beserta', 'kulit', 'ati', 'ampela', 'telor', 'muda', 'harga', 'seporsi', 'ribuan']",-1,Negatif
"['beli', 'burgernya', 'mengambil', 'gambar', 'mamangnya', 'menjaga', 'kebersihan', 'teman-teman', 'terjamin', 'rasany', 'harga', 'porsinya', 'pakai', 'telor', 'ribu', 'murah', 'banget', 'kann', 'beli', 'isinya', 'daging', 'telor', 'bawang', 'bombay', 'pakai', 'sayur']",14,Positif
"['harga', 'telor']",3,Positif
"['teman-teman', 'selasa', 'pesanan', 'pempek', 'pastel', 'jarang', 'jarang', 'harga', 'rbpc', 'tekwan', 'celimpungan', 'pesen', 'model', 'stok', 'ready', 'selasa', 'pempek', 'kulit', 'adaan', 'lenjer', 'telor', 'pastel', 'tekwan', 'celimpungan']",12,Positif
"['harga', 'buah', 'mahal', 'yak', 'beli', 'sekilo', 'belasan', 'puluhan', 'ribu', 'dapetnya', 'pcs', 'dibeliin', 'telor', 'sekilo', 'berhari', 'tempe', 'sayur', 'ijo', 'ijoan', 'berkresek']",7,Positif
"['nak', 'masak', 'telur', 'bentuk', 'bulat', 'mudah', 'non', 'stick', 'frying', 'pan', 'nak', 'benjo', 'mudah', 'bahagian', 'pelbagai', 'jenis', 'sarapan', 'harga', 'rm', 'sahaja', 'harga', 'rm', 'beli', 'gtgt']",26,Positif
"['turkey', 'china', 'german', 'dunia', 'amnya', 'menghadapi', 'kesan', 'perubahan', 'iklimmalaysia', 'terlepas', 'kerana', 'kerajaan', 'berfungsi', 'sibuk', 'jaga', 'tekak', 'nak', 'kawal', 'harga', 'telur', 'ayam']",2,Positif
"['laporan', 'kenaikan', 'harga', 'telur', 'ayam', 'kpdnhep']",-3,Negatif
"['harga', 'telur', 'sen', 'sebiji', 'pakat', 'balun', 'sen', 'serakit', 'loni', 'ringgit', 'sepapan', 'relaks', 'nasiblah', 'malaysia']",5,Positif
"['dapur', 'pas', 'mbak', 'cerita', 'pas', 'suaminya', 'hidup', 'pas', 'meninggal', 'pasca', 'meninggal', 'anaknya', 'kerjaan', 'anaknya', 'cerita', 'mbahnya', 'tetangganya', 'iri', 'dengki', 'nama', 'sodaranya', 'harga', 'minyak', 'telor', 'dipasar', 'same', 'story', 'everyday']",-3,Negatif
"['berani', 'demo', 'harga', 'mikirin', 'harga', 'beras', 'harga', 'telur', 'dan', 'lain-lain', 'makan', 'besok']",3,Positif
"['lihatla', 'tanaman', 'pembangkit', 'rumah', 'lengkap', 'telur', 'parasit', 'daunnya', 'mari', 'mbak', 'ashin', 'import', 'kasih', 'harga', 'grosir', 'gratong', 'via', 'orenijo']",15,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['klasik', 'telur', 'gabus', 'keju', 'promo', 'gede', 'rasa', 'renyah', 'dijamin', 'jaman', 'belanda', 'keripik', 'usus', 'teman', 'nasi', 'klasik', 'akar', 'kelapa', 'uenaak', 'harga', 'teman']",13,Positif
"['relate', 'banget', 'bandung', 'menginap', 'kosan', 'temenku', 'deket', 'unpad', 'dipati', 'ukur', 'makan', 'siang', 'dibeliin', 'seblak', 'harga', 'ribuan', 'isinya', 'kerupuk', 'telor', 'kuah', 'kental', 'pedes', 'banget', 'dimakan', 'pakai', 'nasi', 'anget']",13,Positif
"['ye', 'harga', 'telur']",3,Positif
"['catering', 'ngotak', 'dikit', 'kasih', 'harga', 'telor', 'dadar', 'sayur', 'sayur', 'asam']",-1,Negatif
"['telur', 'harga']",3,Positif
"['fess', 'kakkk', 'mie', 'kakk', 'harga', 'mie', 'mendingan', 'telur', 'goreng', 'dikasih', 'onclang', 'tempe', 'goreng', 'dikasih', 'tepung', 'banyakkk', 'jamur', 'tiram', 'makan']",7,Positif
"['akibat', 'ppkm', 'buruk', 'contohnya', 'harga', 'telur', 'ayam', 'meningkat', 'berkah', 'ppkm']",2,Positif
"['guis', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'isian', 'telur', 'puyuh', 'kpcs', 'isian', 'mozarella', 'kpcs', 'dom', 'malang', 'promo', 'disc', 'spesial', 'ppkm', 'darurat', 'pemesanan', 'dm']",7,Positif
"['dgnputra', 'turun', 'omyg', 'telur', 'bogorsukabumiklo', 'telutr', 'jawa', 'harga', 'murah', 'omhhahaah']",7,Positif
"['harga', 'telur', 'seribukg']",3,Positif
"['fess', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'isian', 'telur', 'puyuh', 'kpcs', 'isian', 'mozarella', 'kpcs', 'dom', 'malang', 'promo', 'disc', 'spesial', 'ppkm', 'darurat', 'pemesanan', 'dm']",7,Positif
"['sumpah', 'kaya', 'gang', 'setanjung', 'sebelah', 'pintu', 'doraemon', 'fe', 'depannya', 'warmindo', 'erik', 'langganan', 'pesennya', 'mie', 'rebus', 'pakai', 'telor', 'gapake', 'sayur', 'jeruk', 'panas', 'harga', 'ribu']",5,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['katalog', 'promo', 'jsm', 'indomaret', 'juli', 'harga', 'spesial', 'minyak', 'goreng', 'beras', 'telur', 'ayam']",9,Positif
"['katalog', 'promo', 'jsm', 'indomaret', 'juli', 'harga', 'spesial', 'minyak', 'goreng', 'beras', 'telur', 'ayam']",9,Positif
"['katalog', 'promo', 'jsm', 'indomaret', 'juli', 'harga', 'spesial', 'minyak', 'goreng', 'beras', 'telur', 'ayam']",9,Positif
"['pensiun', 'sentil', 'menyentil', 'politisi', 'mendag', 'lengah', 'awasi', 'harga', 'telur', 'ayam', 'turun', 'gunung', 'mendag', 'lemah']",4,Positif
"['harga', 'telur', 'diberitahu', 'presiden', 'jokowi', 'pkl', 'dibantu', 'paket', 'bansos', 'memberatkan', 'harga', 'beli', 'mendag', 'berita', 'menyajikan', 'mendag', 'menjaga', 'harga', 'minyak', 'goreng']",18,Positif
"['harga', 'telur']",3,Positif
"['informasi', 'harga', 'sembilan', 'bahan', 'pokok', 'bamer', 'bima', 'rbkg', 'baput', 'kating', 'rbkg', 'kacang', 'hijau', 'rbkg', 'cabe', 'rawit', 'merah', 'rbkg', 'cabe', 'rawit', 'hijau', 'rbkg', 'cabe', 'merah', 'rbkg', 'cabe', 'merah', 'keriting', 'rbkg', 'telur', 'ayam', 'ras', 'rbkg', 'telur', 'ayam', 'kampung', 'rbkg']",11,Positif
"['presiden', 'jokowi', 'harga', 'telur', 'ayam', 'mahal', 'salah', 'kg', 'petunjuk', 'terima', 'kasih']",5,Positif
"['nasib', 'pengusaha', 'ayam', 'petelur', 'disulawesi', 'selatan', 'terancam', 'gagal', 'bangkruk', 'akibat', 'harga', 'pakan', 'mahal', 'harga', 'telur', 'murah', 'imbas', 'kredit', 'pinjaman', 'bank', 'macet', 'pemerintah', 'mensikapi', 'iniuntuk', 'membantu']",0,Positif
"['katalog', 'promo', 'jsm', 'indomaret', 'juli', 'harga', 'hemat', 'beras', 'minyak', 'fortune', 'telur', 'keju', 'dan', 'lain-lain']",6,Positif
"['cerita', 'beli', 'mie', 'kari', 'ayam', 'telur', 'itik', 'pembeli', 'muda', 'berapaan', 'harga', 'telurnya', 'ku', 'oke', 'mie', 'karinya']",7,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['pejadah', 'telur', 'gred', 'sepapan', 'seploh', 'hingget', 'gred', 'takyah', 'cerita', 'harga', 'yahudi', 'pelancausiaaaa']",5,Positif
"['weekend', 'je', 'harga', 'barang', 'melambung', 'gila', 'telur', 'gred', 'rm', 'rm', 'je', 'max', 'rm', 'cilake', 'btol', 'kpdnhepundek', 'xbuat', 'keje', 'float', 'harga', 'bareng', 'beza']",14,Positif
"['disebabkan', 'harga', 'telur', 'barang', 'mentah', 'daddy', 'ckt', 'terpaksa', 'naikkan', 'harga', 'rm', 'menu', 'start', 'ogos', 'maaf', 'terpaksa', 'naikkan']",5,Positif
"['pembuatan', 'tempe', 'tradisional', 'modern', 'segi', 'nilai', 'gizinya', 'tempe', 'mengandung', 'nilai', 'protein', 'setara', 'daging', 'telur', 'harga', 'murah']",8,Positif
"['mbin', 'vlog', 'yokmupung', 'cuaca', 'bagus', 'vlog', 'kalbarntik', 'ku', 'ajak', 'bambu', 'runcingtrus', 'alunmkn', 'durian', 'mlmnya', 'ajak', 'makan', 'sotong', 'pangkong', 'nyobain', 'nasi', 'telur', 'harga', 'rp']",7,Positif
"['harga', 'telur']",3,Positif
"['guis', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'isian', 'telur', 'puyuh', 'kpcs', 'isian', 'mozarella', 'kpcs', 'dom', 'malang', 'promo', 'disc', 'spesial', 'ppkm', 'darurat', 'pemesanan', 'dm']",7,Positif
"['markicob', 'harga', 'bungkusnya', 'iga', 'penyet', 'bungkus', 'butir', 'telur']",3,Positif
"['nasi', 'kuning', 'lauk', 'bumbu', 'merah', 'telur', 'buah', 'lengkap', 'mie', 'grg', 'orek', 'tempe', 'harga', 'kbgks', 'dibungkus', 'kertas', 'minat', 'cewek']",18,Positif
"['tokped', 'harga', 'aslinya', 'pakai', 'voucher', 'panen', 'telur', 'rbtokopoints', 'rbfreeong']",8,Positif
"['berdasarkan', 'pantauan', 'harga', 'pasar', 'rakyat', 'kota', 'bandung', 'harga', 'ratarata', 'kebutuhan', 'pokok', 'kamis', 'juli', 'komoditi', 'mengalami', 'kenaikan', 'harga', 'telur', 'ayam', 'broiler', 'cabe', 'merah', 'keriting', 'cabe', 'merah']",18,Positif
"['hasil', 'penilitian', 'center', 'indonesian', 'policy', 'studies', 'cips', 'harga', 'pangan', 'penerima', 'kartu', 'sembilan', 'bahan', 'pokok', 'pilih', 'beli', 'instan', 'telur']",8,Positif
"['sehari', 'jam', 'sebulan', 'ngasilin', 'pendapatan', 'kotor', 'jt', 'tergantung', 'harga', 'telur', 'kadang', 'pengen', 'banget', 'ngajarin', 'ternak', 'ayam', 'seenak', 'kerjanya', 'ulet', 'sabar', 'kerjanya', 'sebentar', 'tetep', 'keringetan', 'habis', 'gendong', 'sapi', 'keliling', 'desa']",10,Positif
"['telur', 'cd', 'harga', 'petunjuk', 'ekonomi', 'mengembangkan', 'aziz', 'telor', 'memey', 'senaq', 'perut', 'tido', 'burung', 'takpe', 'jugak']",11,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['penutupan', 'pasaran', 'borong', 'menyebabkan', 'kenaikan', 'harga', 'pepatah', 'masukkan', 'telur', 'bakul', 'pasaran', 'borong']",6,Positif
"['pakai', 'pakai', 'nasi', 'telor', 'dadar', 'pakai', 'sambel', 'kerupuk', 'engga', 'bang', 'harga', 'kerupuk', 'langganan', 'spotify', 'premium', 'mini', 'handphone', 'download', 'lagu', 'favorit', 'iklan', 'seharian', 'ohhh']",11,Positif
"['pasalterkejut', 'dengar', 'telur', 'hargajarang', 'dengar', 'harga', 'telur']",7,Positif
"['agen', 'telor', 'peternak', 'kualitas', 'bagus', 'harga', 'bersahabat']",8,Positif
"['tertawa', 'prestasi', 'debat', 'harga', 'nasi', 'telor', 'dokter', 'tirta']",13,Positif
"['gombak', 'telor', 'gred', 'harga', 'rm']",3,Positif
"['pantes', 'habis', 'nemu', 'mingyu', 'murah', 'banget', 'harga', 'telur', 'gulung']",9,Positif
"['telur', 'gred', 'cd', 'rm', 'tray', 'punyalah', 'harga', 'barang', 'kawkaw']",6,Positif
"['hitung', 'harga', 'beli', 'pabrik', 'krna', 'gatau', 'os', 'sopi', 'dijual', 'pasar', 'jual', 'mateng', 'non', 'telur', 'labanya', 'pcs', 'dijual', 'ongkos', 'kirim', 'kg', 'mtng', 'gas', 'aer', 'ribet', 'nyerah']",3,Positif
"['harga', 'nambah', 'makan', 'indomie', 'pakai', 'telor', 'dimasakin', 'burjo', 'kapitalis']",4,Positif
"['harga', 'telur', 'mahal', 'kendurentahlilan', 'wafat']",5,Positif
"['ku', 'harga', 'pakai', 'telur', 'rebuscekerbakso', 'bulet', 'biji']",3,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['guis', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'isian', 'telur', 'puyuh', 'kpcs', 'isian', 'mozarella', 'kpcs', 'dom', 'malang', 'promo', 'disc', 'spesial', 'ppkm', 'darurat', 'pemesanan', 'dm']",7,Positif
"['fess', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'isian', 'telur', 'puyuh', 'kpcs', 'isian', 'mozarella', 'kpcs', 'dom', 'malang', 'promo', 'disc', 'spesial', 'ppkm', 'darurat', 'pemesanan', 'dm']",7,Positif
"['permisi', 'selamat', 'siang', 'membeli', 'telur', 'ayam', 'berencana', 'membeli', 'butir', 'telur', 'ayam', 'harga', 'butir', 'ayam', 'harga', 'butirnya', 'rp']",11,Positif
"['konsumsi', 'proses', 'telur', 'piring', 'butuh', 'transportasi', 'lancar', 'lancar', 'telur', 'langka', 'harga', 'mahal', 'mampir', 'piring', 'proses', 'angkutan', 'obatobatan', 'vaksin', 'antigen']",7,Positif
"['harga', 'telor', 'kg', 'kentang', 'kg', 'kacang', 'pasar', 'belanja', 'versi', 'anak', 'kosan', 'beli', 'dimasak']",6,Positif
"['nasi', 'kuning', 'nasi', 'kuning', 'orek', 'tempe', 'telur', 'lawir', 'perkedel', 'kentang', 'ayam', 'opor', 'suwir', 'sambel', 'timun', 'kemangi', 'nasi', 'gudeg', 'nasi', 'putih', 'gudeg', 'krecek', 'ayam', 'opor', 'suwir', 'sambel', 'telor', 'pindang', 'dipesan', 'senin', 'sd', 'sabtu', 'pemesanan', 'kemasan', 'bowl', 'harga', 'rp']",-6,Negatif
"['beli', 'ikan', 'selar', 'saiz', 'kecik', 'kilo', 'harga', 'rm', 'ekor', 'pastu', 'rm', 'beli', 'telur']",4,Positif
"['cabe', 'bawang', 'harganya', 'disusul', 'harga', 'telur', 'negeri']",4,Positif
"['berdasarkan', 'pantauan', 'harga', 'pasar', 'rakyat', 'kota', 'bandung', 'harga', 'ratarata', 'kebutuhan', 'pokok', 'rabu', 'juli', 'komoditi', 'mengalami', 'kenaikan', 'harga', 'minyak', 'goreng', 'kemasancurah', 'telur', 'ayam', 'broiler', 'cabe', 'merah', 'keriting', 'bawang', 'merah']",21,Positif
"['mendag', 'harga', 'telur', 'dibikin', 'gede']",5,Positif
"['jelang', 'idul', 'adha', 'kemarin', 'harga', 'jual', 'telur', 'ayam', 'kota', 'solo', 'rupiah', 'kilogramnyakenaikan', 'harga', 'telur', 'ayam', 'kota', 'solo', 'banyaknya', 'permintaan', 'ppkm', 'darurat', 'kota', 'solo', 'juli']",15,Positif
"['menangis', 'harga', 'telur']",-2,Negatif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['barusan', 'beli', 'pecenongan', 'klasik', 'menurutku', 'knapa', 'beda', 'lamgsung', 'bedain', 'martabak', 'mahal', 'sm', 'murah', 'hadehhh', 'makan', 'potong', 'lamgsung', 'sikat', 'gigi', 'harga', 'sm', 'menurutku', 'worth', 'bonus', 'voc', 'soon', 'beli', 'telor']",9,Positif
"['pentil', 'turun', 'kaya', 'harga', 'telor']",6,Positif
"['pke', 'pke', 'nasi', 'telor', 'dadar', 'pke', 'sambel', 'kerupuk', 'engga', 'bang', 'harga', 'kerupuk', 'langganan', 'spotify', 'premium', 'mini', 'handphone', 'download', 'favorit', 'tnpa', 'iklan', 'seharian', 'ohhh']",9,Positif
"['winarno', 'terinspirasi', 'harga', 'kambing', 'mahal', 'qurban', 'cicil', 'saran', 'beli', 'telor', 'eramin', 'tetaskan', 'menurutmu', 'winarno']",-5,Negatif
"['lestari', 'setuju', 'tulisan', 'tinggal', 'desa', 'sedih', 'harga', 'sayur', 'mayur', 'ayam', 'telur', 'murah', 'murah', 'membeli', 'pedagang', 'pasar', 'mengeluh', 'sepi', 'pembeli', 'langganan', 'buka', 'warung', 'membeli']",19,Positif
"['harga', 'ngerawat', 'telor', 'suapin', 'makanan', 'pakai', 'suntikan']",6,Positif
"['harga', 'citos', 'minimarket', 'review', 'ngeri', 'failed', 'tanyarl', 'masak', 'dirumah', 'masak', 'mietelor']",6,Positif
"['kat', 'harga', 'nasi', 'lemak', 'comel', 'rm', 'telur', 'sebiji', 'kerat']",6,Positif
"['nyangka', 'pecah', 'telor', 'beli', 'kertas', 'ganteng', 'asli', 'murah', 'banget', 'cubanget', 'pc', 'gamungkin', 'beli', 'harga', 'segitu']",6,Positif
"['perkara', 'panen', 'telur', 'tokped', 'pagi', 'selesai', 'sebenernya', 'harga', 'hadiahnya', 'sumpah', 'sebel', 'gituloh', 'nyempetin', 'login', 'game', 'jam', 'days', 'nyelesaiin', 'misinya', 'pas', 'selesai', 'hadiahnya', 'diklaim']",16,Positif
"['fess', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'isian', 'telur', 'puyuh', 'kpcs', 'isian', 'mozarella', 'kpcs', 'dom', 'malang', 'promo', 'disc', 'spesial', 'ppkm', 'darurat', 'pemesanan', 'dm']",7,Positif
"['bahas', 'harga', 'telur', 'sie']",5,Positif
"['guis', 'beli', 'telor', 'asin', 'warung', 'agen', 'harga', 'brpaan', 'beli', 'takut']",5,Positif
"['laki', 'perokok', 'belikan', 'rokok', 'palakin', 'suruh', 'beli', 'harga', 'rokoknya', 'mahal', 'etapi', 'kapok', 'yak', 'beli', 'rokok', 'belikan', 'telor', 'omega', 'sepapan', 'tetep', 'dibelain', 'ngudut', 'awas', 'anak', 'lanang', 'masi', 'ngrokok']",-4,Negatif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['telur', 'ayam', 'harga']",1,Positif
"['kaget', 'skrng', 'harga', 'telur', 'gulung']",6,Positif
"['supply', 'tercukupi', 'harga', 'stabil', 'beras', 'telur', 'ayam', 'daging', 'babi', 'dikuasai', 'mafia']",-12,Negatif
"['kakak', 'kamuuharga', 'telur', 'gred', 'papan', 'rm', 'minyak', 'masak', 'kg', 'murah', 'rm']",5,Positif
"['gudeg', 'bu', 'yuni', 'pakai', 'telur', 'harga', 'lokasinya', 'barat', 'pasar', 'gamping', 'emperan', 'bengkel', 'mobil', 'cuman', 'malam', 'singgah', 'berulang', 'mendapati', 'membeli']",-4,Negatif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'lipat', 'indomie', 'telor', 'coba']",5,Positif
"['sangka', 'tweet', 'perhatian', 'ipoh', 'membeli', 'nasi', 'lemak', 'nasi', 'goreng', 'dijamin', 'syahdu', 'padu', 'anyway', 'harga', 'nasi', 'sahaja', 'rm', 'kalu', 'telur', 'rm', 'cant']",14,Positif
"['harga', 'daging', 'telur', 'jelang', 'idul', 'adha']",4,Positif
"['fess', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'isian', 'telur', 'puyuh', 'kpcs', 'isian', 'mozarella', 'kpcs', 'dom', 'malang', 'promo', 'disc', 'spesial', 'ppkm', 'darurat', 'pemesanan', 'dm']",7,Positif
"['harga', 'telor', 'ayam', 'kampung', 'ikutan', 'juni', 'beli', 'pasar', 'butir', 'rp', 'minggu', 'rp', 'rp', 'kelapa', 'hijau', 'bertengger', 'rp', 'jad', 'rp', 'dampak', 'covid']",7,Positif
"['guis', 'open', 'order', 'ekado', 'isian', 'telur', 'puyuh', 'dibalut', 'daging', 'ayam', 'isian', 'mozarella', 'harga', 'isian', 'telur', 'puyuh', 'kpcs', 'isian', 'mozarella', 'kpcs', 'dom', 'malang', 'promo', 'disc', 'spesial', 'ppkm', 'darurat', 'pemesanan', 'dm']",7,Positif
"['harga', 'daging', 'sapi', 'telur', 'pasar', 'koja', 'iduladha']",-2,Negatif
"['fess', 'harga', 'telor', 'ayam', 'kg']",1,Positif
"['fess', 'tauuu', 'harga', 'telor', 'tuhhh']",3,Positif
"['nemu', 'foto', 'legendaris', 'jaman', 'kuliah', 'warung', 'makan', 'populer', 'saking', 'bersahabatnya', 'harga', 'kantong', 'mahasiswa', 'solo', 'namanya', 'dina', 'nita', 'lokasinya', 'deket', 'gulon', 'cuman', 'jualan', 'nasi', 'sayur', 'sop', 'harga', 'porsi', 'nambah', 'telur', 'dadar']",22,Positif
"['jelang', 'iduladha', 'harga', 'telur', 'rp', 'kg', 'harga', 'telur', 'ayam', 'melonjak', 'jelang', 'iduladha', 'banyaknya', 'permintaan', 'konsumen', 'melambung', 'harga', 'telur', 'ayam', 'rp', 'kilogramnya', 'kg']",18,Positif
"['sehari', 'jelang', 'idul', 'adha', 'harga', 'telur', 'daging', 'tasikmalaya']",4,Positif
"['rakyat', 'beraya', 'telur', 'je', 'hahaha', 'itupon', 'harga', 'pon', 'xbleh']",3,Positif
"['berdasarkan', 'pantauan', 'harga', 'pasar', 'rakyat', 'kota', 'bandung', 'harga', 'ratarata', 'kebutuhan', 'pokok', 'seniin', 'juli', 'komoditi', 'mengalami', 'kenaikan', 'harga', 'daging', 'ayam', 'broiler', 'telur', 'ayam', 'broiler', 'cabe', 'merah', 'bawang', 'putih']",8,Positif
"['kemarin', 'panen', 'jam', 'pagi', 'telur', 'tokpo', 'gapapa', 'kumpulin', 'potongan', 'harga', 'beli', 'sasuke', 'retsuden']",4,Positif
"['fess', 'supermarket', 'kemasan', 'harga', 'mahal', 'telor', 'pastinya']",10,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'selem', 'telor', 'lenjer', 'adaan', 'lenjer', 'kulit', 'paketan', 'harga', 'terjangkau', 'minat', 'order', 'dm']",17,Positif
"['kmren', 'nyobain', 'telor', 'asli', 'terlaluuu', 'banget', 'harga', 'segitu', 'rumah', 'komen', 'enakan', 'martabak', 'merknya', 'langganan', 'tamcit', 'beli']",17,Positif
"['akun', 'telur', 'saranku', 'harga', 'kualitas', 'semangat']",13,Positif
"['nampak', 'opah', 'telur', 'harga']",3,Positif
"['rindunya', 'nak', 'order', 'nasi', 'putih', 'tomyam', 'telur', 'dadar', 'pastu', 'harga', 'yahudi', 'kat', 'cafe', 'azdah']",-1,Negatif
"['dl', 'kos', 'miskin', 'berjamaah', 'beli', 'telur', 'sebijik', 'didadar', 'emang', 'bisalah', 'tinggal', 'banyakin', 'garam', 'doang', 'lupa', 'kuah', 'pakai', 'air', 'dispenser', 'isi', 'ulang', 'harga', 'minum', 'pakai', 'air', 'dispenser']",0,Positif
