tweet,polaritas,sentimen
"['harga', 'telur', 'ayam', 'anjlok', 'atas', 'usaha', 'rugi', 'gulung', 'tikar', 'perintah', 'hadir', 'jaga', 'stabilitas', 'harga', 'pangan', 'dpr']",1,Positif
"['harga', 'ayam', 'telur', 'telur', 'ripple', 'effect']",1,Positif
"['harga', 'telur', 'rm', 'jual', 'telur', 'jela', 'lepas']",2,Positif
"['vessel', 'kawan', 'ternak', 'telur', 'menuhin', 'butuh', 'telur', 'negara', 'daerah', 'aduh', 'harga', 'masyarakat', 'berat']",-1,Negatif
"['bahas', 'telur', 'harga', 'telur', 'posisi', 'rumah', 'tangga', 'neng', 'harga', 'butuh', 'pokok', 'turun', 'ternak', 'telur', 'berat', 'tugas', 'perintah', 'senang', 'rakyat']",19,Positif
"['sure', 'harga', 'kosong', 'sardin', 'mahal', 'assume', 'sardin', 'ngomong-ngomong', 'kedai', 'melayu', 'cer', 'tgk', 'harga', 'telur', 'ayam', 'skrang', 'mahal', 'ramai', 'komplen']",5,Positif
"['telor', 'ayam', 'kecoh', 'harga', 'telor', 'reban', 'ayam', 'je', 'ubah']",-1,Negatif
"['tani', 'ternak', 'harga', 'pakan', 'jagung', 'mahal', 'harga', 'telur', 'ndlosor', 'jual', 'telur', 'rugi', 'ternak', 'rasa']",1,Positif
"['sebel', 'negatipan', 'egois', 'irt', 'neng', 'harga', 'telor', 'turun', 'harga', 'telur', 'emang', 'turun', 'pas', 'turun', 'gin', 'beli', 'pas', 'beli']",14,Positif
"['hrga', 'bahan', 'makan', 'ternak', 'siat', 'range', 'hrga', 'mahal', 'jangkau', 'pepet', 'harga', 'telur', 'jatim', 'kota', 'produksi', 'telur', 'diri', 'tuluagungblitar', 'hrga', 'jual', 'bb', 'telur', 'ngotak', 'nutup', 'hrga', 'pakan', 'cri', 'untung', 'kg', 'cma']",-1,Negatif
"['harga', 'telur', 'anjlok']",-1,Negatif
"['gsp', 'pasar', 'utama', 'jakarta', 'serap', 'telur', 'turun', 'garagara', 'efek', 'ppkm', 'lanjut', 'suro', 'tambah', 'harga', 'pakan', 'akibat', 'ternak', 'jual', 'kandang']",14,Positif
"['harga', 'jagung', 'harga', 'telur', 'hancur', 'ternak', 'rakyat', 'jepit']",1,Positif
"['harga', 'telur', 'ayam', 'anjlok', 'syarief', 'hasan', 'jaga', 'stabilitas', 'harga', 'pangan']",9,Positif
"['akibat', 'harga', 'anjlok', 'ternak', 'perempuan', 'bagibagi', 'telur', 'gratis', 'duafa']",4,Positif
"['bismillah', 'rabu', 'sjaifoedin', 'sjoekri', 'luhkan', 'rau', 'kolam', 'ratno', 'lurah', 'telur', 'bayur', 'damping', 'panen', 'ikan', 'patin', 'jaring', 'tancap', 'kg', 'luas', 'ukur', 'gede', 'rasa', 'harga', 'rp', 'kg']",14,Positif
"['berita', 'harga', 'cabai', 'anjlog', 'harga', 'telur', 'beberapa', 'daerah', 'anjlog', 'tani', 'ternak', 'rugi', 'biaya', 'produksi', 'banding', 'harga', 'jual', 'salah', 'komponen', 'tahan', 'pangan', 'stabilitas', 'tugas', 'stabilitas', 'harga']",9,Positif
"['telor', 'gulung', 'gaenak', 'harga', 'priceytapi', 'jual', 'oshi']",1,Positif
"['masak', 'lemak', 'cili', 'api', 'telur', 'itik', 'suka', 'masakan', 'niselain', 'pucuk', 'pakusesuai', 'mkn', 'tghari', 'ikan', 'pelata', 'masinboleh', 'masak', 'sb', 'bela', 'itik', 'telurbahkan', 'jual', 'biji', 'pg', 'harga', 'sen', 'biji', 'suka', 'masak']",21,Positif
"['ye', 'naik', 'harga', 'ayam', 'mentah', 'telur', 'elak', 'harga', 'dedak', 'penternak', 'paksa', 'naik', 'harga', 'raja', 'pantau', 'harga', 'dedak', 'naik', 'impak', 'rantai', 'makan']",0,Positif
"['harga', 'telur', 'ayam', 'ras', 'jakarta', 'ratarata', 'alami', 'turun', 'rabu', 'banding', 'hari']",2,Positif
"['bicara', 'kaya', 'telor', 'harga', 'turun', 'minggu', 'beli', 'telor', 'kemarin', 'telor', 'kilo', 'atas', 'kilo', 'harga', 'rendah', 'tahan']",3,Positif
"['harga', 'telur', 'ayam', 'jakarta', 'anjlok', 'pecah', 'rekor', 'rendah']",-10,Negatif
"['patut', 'beli', 'telur', 'mahal', 'gila', 'harga', 'mahalgaji', 'nak', 'survive', 'ekonomi', 'teruk', 'covid']",11,Positif
"['outdated', 'bab', 'harga', 'telur', 'malam', 'konfiden', 'duit', 'rm', 'wallet', 'nak', 'pergi', 'beli', 'sardin', 'telur', 'pesan', 'last', 'cucuk', 'duit', 'segan', 'nak', 'rumah', 'duit']",3,Positif
"['harga', 'telur', 'ayam', 'daerah', 'anjlok', 'kota', 'bogor', 'rp', 'ribu']",-4,Negatif
"['ternak', 'beli', 'jagung', 'harga', 'wajar', 'harga', 'telur', 'rendah', 'untung', 'kandang', 'ayam', 'cucuk', 'ayam', 'pakan', 'mati', 'gelisah']",1,Positif
"['taun', 'harga', 'segituan', 'wae', 'harga', 'telur', 'ikut']",-2,Negatif
"['bunda', 'kaya', 'store', 'alat', 'cetak', 'telur', 'motif', 'unik', 'set', 'silver', 'alat', 'cetak', 'telur', 'motif', 'egg', 'mold', 'buat', 'stainless', 'steel', 'cetak', 'harga', 'rp', 'produk', 'original', 'klik', 'beli', 'produk']",15,Positif
"['berat', 'tugas', 'perintah', 'presiden', 'satu', 'sisi', 'ternak', 'sedih', 'harga', 'telur', 'nyungsep', 'rumah', 'tangga', 'neng', 'banget', 'harga', 'telur', 'turun', 'nyetok', 'kg', 'minggu', 'keluarga']",20,Positif
"['gsp', 'harga', 'telur', 'tempat', 'blitar', 'kg', 'kemarin', 'lusa', 'kkg']",0,Positif
"['harga', 'jagung', 'emang', 'gila', 'ternak', 'skala', 'rasa', 'banget', 'impact', 'output', 'terna', 'kyak', 'telur', 'harga']",8,Positif
"['telur', 'ayam', 'pon', 'harga', 'harga', 'ayam', 'rip', 'wallet']",-3,Negatif
"['malam', 'kat', 'pasar', 'kor', 'letak', 'harga', 'rm', 'ayam', 'mahal', 'telur', 'tgh', 'mahal', 'speedmart', 'telur', 'biji', 'harga', 'rm', 'mcm', 'rm', 'ayam', 'kat', 'giant', 'rm', 'rm', 'kilo']",3,Positif
"['harga', 'telur', 'area', 'smalam', 'rm']",3,Positif
"['harga', 'telur', 'kg', 'kg']",3,Positif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['harga', 'jagung', 'kg', 'harga', 'segitu', 'bep', 'telur', 'ayam', 'kg', 'nowadays', 'egg', 'kg', 'kg', 'every', 'month', 'farmers', 'rugi', 'almost', 'minggu', 'populasi', 'ayam', 'ekor']",-9,Negatif
"['harga', 'turun', 'ribukg', 'ternak', 'rugi', 'pol', 'tikus', 'mau', 'harga', 'telur', 'turun', 'ribukg', 'kasi', 'ternak', 'harga', 'telur', 'ayam', 'anjlok', 'ternak', 'gresik', 'pilih', 'bagi', 'kilogram', 'telur', 'jalan', 'via']",-1,Negatif
"['harga', 'ayam', 'telur', 'harga', 'dedak', 'ayam', 'dedak', 'kucing', 'harga']",-1,Negatif
"['harap', 'sayur', 'harga', 'nak', 'makan', 'telur', 'telur', 'harga']",10,Positif
"['automatik', 'harga', 'telur', 'harga', 'telur', 'saiz', 'raya', 'puasa', 'rm', 'traysarang', 'rm', 'majoriti', 'bakers', 'pening', 'kepala', 'naik', 'harga']",5,Positif
"['bayang', 'jagung', 'konsentrat', 'katul', 'sdangkan', 'harga', 'telur', 'ribu', 'bawah', 'ribu', 'butuh', 'angsur', 'beli', 'beras', 'sdah', 'blan']",1,Positif
"['dirs', 'ternak', 'rakyat', 'daging', 'telur', 'sdg', 'susah', 'ternak', 'telur', 'harga', 'jual', 'telur', 'hancur', 'harga', 'jagung']",1,Positif
"['miris', 'negeri', 'protes', 'buang', 'telor', 'salah', 'protes', 'pakai', 'poster', 'salah', 'ternak', 'sdah', 'cekik', 'harga', 'pakan', 'harga', 'telur', 'butuh', 'makan', 'bayar', 'ansuran']",-18,Negatif
"['bang', 'ternak', 'ngempet', 'harga', 'jagung', 'pakan', 'harga', 'telur', 'hancur', 'ancuran', 'nahan', 'sampek', 'gulung', 'tikar']",5,Positif
"['gsp', 'alam', 'keluarga', 'ternak', 'ayam', 'telur', 'blitar', 'harga', 'telur', 'murah', 'ppkm', 'pakan', 'ayam', 'nggk', 'wajar']",11,Positif
"['kasih', 'harga', 'telur', 'anjlok']",1,Positif
"['berita', 'harga', 'telor', 'turun', 'ribu', 'kilo', 'keinget', 'debat', 'dosen', 'gara', 'gara', 'harga', 'ayam', 'potong', 'survey', 'bapak', 'ngotot', 'banget']",-11,Negatif
"['official', 'harga', 'telur', 'turun', 'sen', 'tuan', 'tuan']",4,Positif
"['polri', 'terna', 'harga', 'jagung', 'mahal', 'harga', 'telur', 'ambleg']",7,Positif
"['bps', 'blitar', 'diri', 'mogok', 'embuh', 'palagi', 'harga', 'pakan', 'mahal', 'harga', 'telur', 'murah']",4,Positif
"['harga', 'telur', 'ayam', 'anjlok', 'syarief', 'hasan', 'jaga', 'stabilitas', 'harga', 'pangan']",9,Positif
"['harga', 'telur', 'jatuh', 'ternak', 'ayam', 'tangkap', 'kejam', 'bengis', 'rezim', 'jokowi', 'dikit', 'ngamuk']",-14,Negatif
"['tua', 'ku', 'anak', 'makan', 'telur', 'harga', 'ikan', 'mahal', 'hubung', 'mamak', 'kapau', 'tau', 'eunak', 'masakan', 'gaktau', 'orgtua', 'makan', 'saudara', 'mewah', 'kerja', 'dagang', 'keliling']",3,Positif
"['daerah', 'blitar', 'ternak', 'berat', 'harga', 'jagung', 'harga', 'telur', 'turun', 'aparat']",4,Positif
"['malam', 'mesej', 'menu', 'tarik', 'dtgorder', 'upsell', 'bilis', 'telur', 'air', 'profit', 'kat', 'menu', 'rare', 'sedap', 'push', 'harga', 'upsell', 'profit', 'simpan', 'database', 'blast', 'promo', 'minggu']",16,Positif
"['sorot', 'turun', 'harga', 'telur', 'syarief', 'perintah', 'cari', 'solusi']",2,Positif
"['jagung', 'sentrat', 'tidak', 'apa', 'harga', 'telur', 'atas', 'bep', 'kandang', 'angka', 'bep', 'tahan', 'kenyang', 'anak', 'kandang', 'keluarga', 'lapar']",2,Positif
"['beli', 'indomie', 'varian', 'hari', 'total', 'butuh', 'bungkus', 'harga', 'indomie', 'kuah', 'murah', 'asli', 'sisa', 'belikan', 'beras', 'kilo', 'sisa', 'beli', 'telurtempe']",-1,Negatif
"['gsp', 'resah', 'ternak', 'diblitar', 'masharga', 'telur', 'turunsementara', 'harga', 'jagung', 'lambung', 'tinggisemua', 'sambatmengeluhapalagi', 'ternak', 'kelas']",-3,Negatif
"['harga', 'telur', 'harga', 'rp', 'kg', 'turun', 'level', 'rp', 'ribukg']",7,Positif
"['didu', 'tangkap', 'gaji', 'rakyat', 'keluh', 'ternak', 'harga', 'pakan', 'harga', 'telur', 'turun']",4,Positif
"['ternak', 'ayam', 'harga', 'jagung', 'emg', 'nyesek', 'pakan', 'mahal', 'harga', 'jual', 'telur', 'murah']",4,Positif
"['tuntut', 'ternak', 'kakak', 'perempuan', 'harga', 'telur', 'jatuh', 'harga', 'pakan', 'jagung', 'mahal']",5,Positif
"['tani', 'ternak', 'susah', 'diblitar', 'ternak', 'bangkrut', 'harga', 'jagung', 'kharga', 'bekatul', 'harga', 'konsentrat', 'ksedangkan', 'harga', 'telur', 'langsung', 'terus', 'ternak', 'jual']",5,Positif
"['harga', 'telur', 'turun', 'kayanyapetrnak', 'gin', 'sambat', 'mengelluh']",1,Positif
"['kebel', 'pangan', 'subsidi', 'kartu', 'kjp', 'plus', 'lumayan', 'nebus', 'harga', 'beras', 'telur', 'ayam', 'daging', 'harga', 'murah', 'riah', 'stok', 'beras', 'aman', 'pandemi', 'emak', 'pusing']",1,Positif
"['takut', 'kait', 'nnt', 'telur', 'ayam', 'harga', 'telur', 'jgk', 'tertawa', 'mkn', 'ayam', 'skali', 'beli', 'ayam', 'potong', 'jari', 'je', 'mkn', 'ketul', 'tertawa']",2,Positif
"['harga', 'ayam', 'mmg', 'tekan', 'hidup', 'mmg', 'makan', 'nasik', 'kicap', 'je', 'lakaya', 'sikit', 'telur', 'goreng', 'tertawa', 'sayur', 'kangkung']",8,Positif
"['assalamualaikum', 'tolong', 'aspirasi', 'kumpul', 'ternak', 'ayam', 'telur', 'blitarusaha', 'teman', 'rugi', 'gegara', 'harga', 'jual', 'telur', 'harga', 'pakan', 'seimbangharga', 'bahan', 'baku', 'pakan', 'mahal', 'ampun']",5,Positif
"['kemarin', 'pas', 'ditangkep', 'tuju', 'mama', 'ternak', 'harga', 'telur', 'pakan', 'words', 'not', 'provocative', 'all', 'bilang', 'alus']",13,Positif
"['harga', 'telur', 'hancurkg', 'tingkat', 'peternakkl', 'ecer', 'kg']",2,Positif
"['syarief', 'hasan', 'sorot', 'anjlok', 'harga', 'telur', 'ayam', 'harga', 'rp', 'ribukg', 'turun', 'level', 'rp', 'ribukg']",4,Positif
"['enak', 'nasi', 'padang', 'nasi', 'padang', 'telur', 'dadar', 'makan', 'harga']",13,Positif
"['hitung', 'pakai', 'pakan', 'pabrikan', 'harga', 'pakan', 'rp', 'kg', 'faktor', 'ali', 'hpp', 'ketemu', 'rp', 'harga', 'jual', 'telur', 'kandang', 'rp', 'hasil', 'minus', 'rp']",5,Positif
"['condiment', 'anjing', 'pdhl', 'rm', 'harga', 'telur', 'dadar', 'pantang', 'makan', 'lidah', 'kasek', 'mang']",-4,Negatif
"['kemarin', 'jokowi', 'bantu', 'ternak', 'beli', 'telor', 'telor', 'turun', 'jokowi', 'suruh', 'beli', 'jagung', 'harga', 'wajar', 'emang', 'jkw', 'dagang']",12,Positif
"['acu', 'komposisi', 'selfmix', 'pakan', 'ayam', 'telur', 'jagung', 'konsentrat', 'dedak', 'ketemu', 'harga', 'rp', 'kg', 'faktor', 'ali', 'ketemu', 'hpp', 'telur', 'rp', 'kg', 'harga', 'telur', 'kandang', 'rp', 'kg', 'minus', 'rp', 'kg', 'telur']",-8,Negatif
"['enci', 'tani', 'jagung', 'ternak', 'ayam', 'telur', 'sambat', 'tolong', 'harga', 'jagung', 'jangkau', 'pakan', 'saat', 'harga', 'telur', 'anjlok', 'bulan']",-1,Negatif
"['wakil', 'ketua', 'mpr', 'syarief', 'hasan', 'perintah', 'turun', 'tangan', 'cari', 'solusi', 'harga', 'telur', 'ayam', 'batas', 'wajar']",2,Positif
"['baca', 'poster', 'beli', 'jagung', 'stabil', 'harga', 'jagung', 'ternak', 'krna', 'jagung', 'pakan', 'ternak', 'harga', 'mahal', 'harga', 'jual', 'telur', 'jatuh']",20,Positif
"['berita', 'harga', 'telur', 'ayam', 'tinggi', 'ribu', 'tulis', 'ribukg', 'issshhh']",0,Positif
"['harga', 'telur', 'ayam', 'anjlok', 'syarief', 'hasan', 'negara', 'hadir', 'jaga', 'stabilitas', 'harga']",11,Positif
"['madura', 'nasi', 'kuning', 'ikan', 'ayamtelur', 'dadar', 'iris', 'serundeng', 'sambel', 'harga', 'ribu', 'sarap', 'makan', 'porsi', 'beli', 'harga', 'nasi', 'campur', 'amboina', 'ribu', 'puas', 'nasi', 'campur', 'harga', 'ribu', 'kenyang']",31,Positif
"['budy', 'anjlok', 'banget', 'harga', 'telur', 'turun']",1,Positif
"['makan', 'malam', 'langgan', 'mie', 'goreng', 'nasi', 'goreng', 'sebrang', 'hotel', 'inaya', 'bay', 'harga', 'ribu', 'lumayan', 'keroncong', 'malemmalem', 'kadang', 'beli', 'kebab', 'harga', 'ribu', 'pakai', 'keju', 'telur', 'ribu']",19,Positif
"['alghozali', 'kemarin', 'beli', 'telur', 'harga', 'kg']",5,Positif
"['harga', 'telur', 'turunibu', 'senang', 'pas', 'beli', 'ayam', 'harga', 'naikgajadi', 'senang']",19,Positif
"['blitar', 'ternak', 'ayam', 'telur', 'besar', 'harga', 'telur', 'turun', 'hrg', 'pakan', 'cenderung', 'perhati', 'ternak', 'nasib', 'tangkap', 'video', 'trsbt']",-1,Negatif
"['keluh', 'ternak', 'ayam', 'telur', 'harga', 'jagung', 'aku', 'bijak', 'salah', 'tata', 'niaga', 'jagungini', 'sikap', 'gagahgagahan', 'tan', 'periode', 'lalusementara', 'perintah', 'hilang', 'akal', 'hadap', 'kartel', 'industri', 'ayam', 'hulu', 'hilir']",9,Positif
"['madura', 'kost', 'start', 'kost', 'bagus', 'kamar', 'mandi', 'biaya', 'makan', 'makan', 'lalap', 'telor', 'sotoesteh', 'sate', 'bijinasilontong', 'harga', 'nasi', 'campur', 'banyakk', 'murah', 'wkkw', 'atas', 'makan']",12,Positif
"['tani', 'ternak', 'ayam', 'bantu', 'beli', 'jagung', 'harga', 'telur', 'hancur', 'harga', 'pakan', 'mahal']",9,Positif
"['polri', 'ngenes', 'suara', 'tangkap', 'faktane', 'cek', 'harga', 'jagung', 'pakan', 'ayam', 'sisi', 'harga', 'telur', 'turun', 'ngomong-ngomong', 'protein', 'telur', 'bagus', 'loo', 'jaga', 'stamina', 'tubuh', 'demi']",-1,Negatif
"['mahesa', 'pesan', 'konteks', 'beda', 'dilema', 'warga', 'blitar', 'ternak', 'ayam', 'telur', 'gantung', 'komoditas', 'salah', 'satu', 'jagung', 'harga', 'pakan', 'cenderung', 'telur', 'cenderung', 'turun', 'ternak', 'jml', 'ayam', 'bawah']",-13,Negatif
"['kemarin', 'beli', 'telor', 'cipadu', 'harga', 'murah', 'rp', 'kg', 'borong', 'konsumen', 'untung', 'ternak', 'harga', 'rusak', 'equal', 'harga', 'pakan', 'ternak', 'lambung']",24,Positif
"['tompi', 'realitas', 'harga', 'jagung', 'kg', 'ribu', 'harga', 'telor', 'kandang']",3,Positif
"['jokowi', 'blitar', 'nyali', 'desa', 'ajak', 'poster', 'tulisanya', 'naik', 'harga', 'telur', 'pakkkkk', 'turun', 'harga', 'pupukkk', 'pakkk', 'mulia', 'tani', 'nyuruh', 'tani', 'pakkkk']",14,Positif
"['alghozali', 'beli', 'telur', 'harga', 'turun', 'kilo']",6,Positif
"['haye', 'ngurusi', 'harga', 'telur', 'pilpres', 'kemarin', 'beres']",3,Positif
"['gsp', 'harga', 'telur', 'turun', 'drastis', 'ternak', 'laba']",12,Positif
"['harga', 'telur', 'untung', 'konsumen', 'ternak', 'ayam', 'ternak', 'ayam', 'minta', 'pakan', 'ayam', 'harga', 'lonjak', 'lonjak', 'konsumen', 'telur', 'barangkali', 'pasang', 'poster', 'didramatisir', 'zon', 'maklumah']",9,Positif
"['harga', 'telur', 'turun', 'office', 'girl', 'cerita', 'kemarin', 'sore', 'pas', 'jelang', 'pulang', 'beli', 'telur', 'moga', 'sabar', 'solusi', 'baik', 'tiap', 'ayo', 'makan', 'telur']",31,Positif
"['keluh', 'ternak', 'ayam', 'telur', 'harga', 'jagung', 'aku', 'bijak', 'salah', 'tata', 'niaga', 'jagung', 'sikap', 'gagahgagahan', 'tan', 'periode', 'perintah', 'hilang', 'akal', 'hadap', 'kartel', 'industri', 'ayam', 'hulu', 'hilir']",9,Positif
"['gsp', 'harga', 'jagung', 'bagus', 'ternak', 'beli', 'wajar', 'kontrol', 'harga', 'telur', 'wajar', 'murah', 'nutup', 'biaya', 'pakan', 'jagung', 'mahal']",18,Positif
"['makan', 'mana', 'soto', 'lamongan', 'deket', 'xt', 'square', 'jogja', 'daging', 'limpah', 'gede', 'harga', 'lauk', 'depan', 'sate', 'atiusustelor', 'puyuh', 'tempe', 'perkedel', 'dan', 'lain', 'harga', 'lipat', 'alias']",5,Positif
"['alghozali', 'lat', 'satu', 'sisi', 'konsumen', 'senang', 'harga', 'telur', 'rbkg', 'koreksi', 'supply', 'demand']",11,Positif
"['dirs', 'know', 'angkat', 'poster', 'tolong', 'kondisi', 'lapang', 'ternak', 'miris', 'banget', 'harga', 'pakan', 'jagung', 'mahal', 'banget', 'sedngkan', 'harga', 'telor', 'murah', 'hasil', 'jual', 'telor', 'hari', 'beli', 'pakan', 'hari']",23,Positif
"['alghozali', 'telor', 'rp', 'rbkg', 'jakarta', 'harga', 'rprb', 'rerata', 'rprb', 'murah']",6,Positif
"['fess', 'mahal', 'risoles', 'harga', 'segitu', 'risol', 'mayo', 'isi', 'telur']",3,Positif
"['kasih', 'ternak', 'ayam', 'telur', 'derita', 'akibat', 'mahal', 'biaya', 'produksi', 'pakan', 'hancur', 'harga', 'daya', 'beli', 'masyarakat', 'rendah']",-6,Negatif
"['keluh', 'harga', 'pakan', 'mahal', 'harga', 'telur', 'murahpara', 'ternak', 'merugiseharusnya', 'perintah', 'andil', 'sesuai', 'harga', 'pakan', 'harga', 'telur', 'cipta', 'imbang', 'mana', 'harga', 'telur', 'jangkau', 'ternak', 'untung']",26,Positif
"['telur', 'turun', 'lapor', 'jokowi', 'jagung', 'lapor', 'jokowi', 'harga', 'cabek', 'wajar', 'lapor', 'jokowi', 'ampun', 'teriak', 'fadlizon']",12,Positif
"['gsp', 'bantu', 'ternak', 'harga', 'telur', 'turun', 'harga', 'pakan']",10,Positif
"['wajar', 'tani', 'ternak', 'keluh', 'salah', 'hitung', 'rugi', 'juta', 'ayam', 'pelihara', 'pakan', 'mahal', 'tahu', 'makan', 'pelihara', 'ribu', 'ayam', 'pusing', 'pakan', 'mahal', 'harga', 'ayam', 'telur', 'jatuh', 'daya', 'beli', 'masyarakat', 'minta']",8,Positif
"['kasihan', 'rakyat', 'ternak', 'ayam', 'harga', 'pakan', 'harga', 'telur', 'murah']",11,Positif
"['sumpah', 'emang', 'harga', 'jagung', 'ternak', 'susah', 'pakan', 'ternak', 'jagung', 'otomatis', 'cost', 'ratio', 'keluarin', 'harga', 'telur', 'daging', 'ayam', 'ancuran', 'tambah', 'bahan', 'pakan', 'kasi', 'sumpah']",5,Positif
"['harga', 'telur', 'jatuhcek', 'fakta', 'lapanganjgn', 'ongkang', 'ngoceh', 'dimedsos']",0,Positif
"['selamat', 'pagi', 'assalaamualaikum', 'harga', 'telur', 'harap', 'kayangan', 'ianya', 'marhaein']",7,Positif
"['renung', 'insiden', 'poster', 'sambat', 'jokowi', 'anjlok', 'harga', 'telur']",-3,Negatif
"['ternak', 'jerit', 'harga', 'pakan', 'kendali', 'harga', 'telur', 'jatuh', 'sayang', 'pimpin']",7,Positif
"['tulis', 'ternak', 'tani', 'realitanya', 'ternak', 'ayam', 'telur', 'jerit', 'efek', 'harga', 'pakan', 'mahal', 'pakan', 'ayam', 'komposisi', 'jagung', 'blitar', 'kenal', 'produksi', 'telur']",3,Positif
"['tuntut', 'ternak', 'harga', 'jagung', 'mahal', 'imbang', 'harga', 'telur', 'minggu', 'murah']",9,Positif
"['ngadugak', 'dijelekkanjagung', 'musim', 'panenemang', 'mahalbuat', 'blitar', 'ternak', 'ayam', 'bebek', 'beratapalagi', 'harga', 'jual', 'telur', 'rendah']",-3,Negatif
"['inget', 'teman', 'ngirit', 'doi', 'makan', 'lauk', 'cik', 'dilietliet', 'harga', 'cik', 'mahal', 'harga', 'tahutempetelor', 'beneran', 'ngirit']",10,Positif
"['beda', 'beli', 'nasi', 'lelenasi', 'pindang', 'kasih', 'bihun', 'kering', 'sambelnya', 'bayar', 'diburjo', 'nasi', 'telor', 'harga', 'nasitelorsayurkering', 'sambel', 'krupuk', 'salah', 'suku', 'salah', 'mbak', 'mbandingin', 'dibandingin']",-3,Negatif
"['tani', 'jagung', 'ternak', 'ayam', 'telur', 'sambat', 'harga', 'pakan', 'jagung', 'mahal', 'harga', 'telur', 'anjlok']",-2,Negatif
"['blitar', 'daerah', 'hasil', 'telur', 'besar', 'indonesia', 'skala', 'besardari', 'tradisional', 'full', 'otomatis', 'jagung', 'komposisi', 'persen', 'pakan', 'ayam', 'skg', 'harga', 'telur', 'bawah', 'bep', 'jagung', 'mahal']",7,Positif
"['gsp', 'harga', 'telur', 'salah', 'ternak']",-1,Negatif
"['pempek', 'radial', 'asli', 'palembang', 'pempek', 'lem', 'telor', 'lenjer', 'ada', 'lenjer', 'kulit', 'paket', 'harga', 'jangkau', 'minat', 'order', 'dm']",17,Positif
"['gsp', 'kasihan', 'keblakang', 'harga', 'telur', 'blitar', 'harga', 'jagung', 'blitar', 'produsen', 'telur', 'besar', 'indonesia']",14,Positif
"['nhaaa', 'lempar', 'kaos', 'ternak', 'telor', 'ayam', 'blitar', 'bangkrut', 'harga', 'telor', 'jatuh', 'pabrik', 'bisnis', 'ayam', 'telor', 'farmer', 'jual', 'pabrik', 'ayamny', 'gara', 'tutup', 'hutang', 'bankny']",-16,Negatif
"['gsp', 'aushafa', 'dapat', 'harga', 'telur', 'anjlok', 'saiki']",1,Positif
"['standar', 'makan', 'warung', 'porsi', 'harga', 'telur', 'heran', 'makan', 'jay', 'minnesota', 'isi', 'telur', 'lauk', 'wkwkwkwk', 'porsi', 'nasi', 'lauk', 'potong']",17,Positif
"['tidak', 'apa', 'outputnya', 'harga', 'jagung', 'telur', 'turun', 'ikan', 'air', 'tawar', 'turun', 'harga', 'gambar', 'besar', 'ternak', 'modal', 'jt', 'hasil', 'jt', 'untung', 'rugi']",15,Positif
"['mie', 'ayam', 'jamboel', 'kesini', 'gara', 'gara', 'mie', 'ayam', 'ceker', 'sayap', 'telur', 'daun', 'bawang', 'ambil', 'harga', 'jangkau', 'ala', 'anak', 'kos']",-24,Negatif
"['bu', 'bansos', 'perintah', 'hancur', 'harga', 'telur', 'infertil', 'layak', 'konsumsi', 'jadi', 'bansos']",4,Positif
"['salah', 'protes', 'skr', 'puruk', 'presiden', 'gerak', 'hati', 'rakyat', 'sengsara', 'gulung', 'tikar', 'boss', 'harga', 'pakan', 'gila', 'harga', 'telur', 'terjun', 'bebas', 'mikirrr']",2,Positif
"['variasi', 'hel', 'harga', 'murah', 'serba', 'pakai', 'bonus', 'telur', 'kaya', 'beli', 'bonus', 'telur', 'rebus', 'mahal', 'kaya', 'pgi', 'sore', 'worth', 'nampol', 'cabe', 'dikit']",15,Positif
"['twt', 'mahal', 'lebih', 'baik', 'kilo', 'beli', 'kilo', 'telur', 'kekny', 'untung', 'beli', 'kilo', 'telurny', 'keciiiil', 'harga', 'harga', 'pasar', 'eeww']",18,Positif
"['tudulu', 'walaun', 'lalak', 'harga', 'telor', 'naikskrg', 'ayam', 'telor', 'dh', 'harga', 'yahudiwalaun', 'peduli', 'janji', 'raja', 'melayu', 'isley']",8,Positif
"['bembeng', 'poppy', 'sby', 'nasi', 'pecel', 'lauk', 'telur', 'tempe', 'harga', 'porsi', 'sesuai', 'makan']",13,Positif
"['video', 'harga', 'telur', 'ayam', 'turun', 'teruk', 'penternak', 'amal', 'rugi', 'sila', 'ambil', 'ladang', 'kitareporters', 'reporter', 'fb']",-7,Negatif
"['harga', 'telur', 'banding', 'harga', 'pakan']",9,Positif
"['ternak', 'wil', 'blitar', 'bulan', 'ternak', 'rugi', 'harga', 'telur', 'murah', 'harga', 'pakan', 'adu', 'bawa', 'spaduk', 'muntah', 'uneg', 'wakil', 'ternak', 'isi', 'tulis', 'caci', 'hina']",-12,Negatif
