tweet,sentimen
"['sayangnya', 'draft', 'terupdate', 'disahkan', 'besok', 'membahas', 'perlindungan', 'pelaku', 'lgbt']",Positif
"['mengaku', 'terpangaruh', 'hasil', 'survei', 'calon', 'presiden', 'capres', 'pilpres', 'dirilis', 'lembaga', 'survei', 'disahkan']",Positif
"['ri', 'terpenting', 'menjalan', 'kerjakerja', 'kesejahteraan', 'masyarakat', 'disahkan']",Positif
"['pakai', 'sahkan', 'pasal', 'berlapis', 'pemerkosaan', 'bikin', 'depresi', 'penjara', 'singkat', 'pemaksaan', 'aborsi', 'singkat', 'anjingg']",Negatif
"['ngomongngomong', 'disahin', 'asli', 'lega', 'banget', 'hope', 'make', 'better', 'place', 'everyone', 'walopun', 'dipretelin', 'berprogress', 'alonalon', 'kelakon']",Positif
"['selamat', 'pagi', 'kapuas', 'sebutkan', 'pasanganmu', 'kesamaan', 'rekening', 'menit', 'download', 'neo', 'bank', 'masukan', 'kode', 'referral', 'hayk']",Netral
"['menolak', 'dalih', 'mengatur', 'zina', 'tanggapan', 'anak', 'sejenis', 'sesungguhnya', 'persoalannya', 'adatidak', 'norma', 'zina', 'nafsunya', 'terkendali', 'memilih', 'zina', 'dibanding', 'hormati', 'istrinya']",Negatif
"['anak', 'bangsa', 'memiliki', 'peluang', 'pemimpin', 'level', 'nasional', 'perempuan', 'disahkan']",Netral
"['ri', 'mendukung', 'rencana', 'pemekaran', 'wilayah', 'provinsi', 'papua', 'disahkan']",Positif
"['perekonomian', 'berangsur', 'membaik', 'alasan', 'menunda', 'memotong', 'thr', 'pekerja', 'buruh', 'disahkan']",Negatif
"['pekerja', 'buruh', 'melapor', 'terkait', 'pemberian', 'thr', 'tempatnya', 'disahkan']",Positif
"['ri', 'thr', 'terlambat', 'merugikan', 'pekerja', 'disahkan']",Positif
"['rambut', 'api', 'emas', 'melepas', 'celana', 'melanggar', 'terbaru', 'kekerasan', 'seksual', 'penelanjangan', 'muka', 'dijadikan', 'dpo', 'ndan', 'nunggu', 'tertangkap', 'arif', 'ferdini', 'emakemak', 'provokator', 'masachep', 'ang', 'qomar', 'qomar', 'polda']",Positif
"['ekonomi', 'membaik', 'pengusaha', 'thr', 'sesuai', 'ketentuan', 'disahkan']",Positif
"['menyebut', 'pengusaha', 'wajib', 'thr', 'pekerja', 'lambat', 'raya', 'idulfitri', 'disahkan']",Positif
"['pengusaha', 'memenuhi', 'hak', 'tunjangan', 'raya', 'thr', 'pekerja', 'buruh', 'pemberian', 'thr', 'sesuai', 'ketentuan', 'berlaku', 'disahkan']",Positif
"['disahkan', 'mari', 'bedah', 'isinya']",Positif
"['ri', 'sikap', 'politiknya', 'menolak', 'penundaan', 'pemilu', 'jauhjauh', 'sikap', 'dinilai', 'cerminkan', 'negarawan', 'disahkan']",Positif
"['sah', 'dikhawatirkan', 'pemicu', 'merebaknya', 'perzinaan', 'negeri', 'dasar', 'consent', 'consent', 'perzinaan', 'bebas', 'berpotensi', 'melegalkan', 'eljibiti', 'astaghfirullahaladzim', 'nauzubillah']",Negatif
"['tarawih', 'masjid', 'attaufiq', 'bersyukur', 'masjid', 'taufiq', 'bermanfaat', 'masyarakat', 'disahkan']",Positif
"['ri', 'disahkan', 'pekan', 'disahkan']",Positif
"['cak', 'nun', 'ri', 'tajam', 'tokoh', 'politik', 'tanah', 'air', 'disahkan']",Positif
"['gelaran', 'ipu', 'nuansa', 'hasil', 'bumi', 'nusantara', 'tertata', 'rapi', 'menyambut', 'delegasi', 'rempah', 'termahsyur', 'buahbuahan', 'asli', 'tanah', 'air', 'disahkan']",Positif
"['pengesahan', 'momentum', 'polri', 'mengembangkan', 'direktorat', 'ppa']",Positif
"['selamat', 'pagi', 'ketapang', 'perasaanmu', 'hubunganmu', 'ibumu', 'rekening', 'menit', 'download', 'neo', 'bank', 'masukan', 'kode', 'referral', 'hayk']",Netral
"['hasil', 'demonstrasi', 'mimpi', 'kontribusinya', 'halu', 'berpikir', 'politisi', 'mikir', 'nasib', 'rakyat', 'aktivisme', 'berdampak', 'keputusan', 'aktivisme', 'berefek', 'aktivisme', 'elit']",Positif
"['disahkan', 'panik', 'kesurupan', 'klpkorgsslmbg', 'pendukung', 'kekerasan', 'seksual', 'partai', 'koalisi', 'slangkangan', 'persatuan', 'kelompok', 'separatis', 'pelaku', 'kejahatan', 'seksual', 'panitia', 'kelamin', 'sorga', 'pemburu', 'kutil', 'siluman']",Negatif
"['pengawalan', 'kasuskasusnya', 'bu', 'ri', 'pelaku', 'keringanan', 'tindakannya', 'perempuan', 'anakanak', 'selayaknya', 'tameng', 'melindungi', 'perempuan', 'bentum', 'kekerasan', 'seksual']",Positif
"['ayo', 'buk', 'sosialisasi', 'menyoal', 'isi', 'perjuangan', 'buk']",Positif
"['disahkan', 'panik', 'kesurupan', 'klpkorgsslmbg', 'pendukung', 'kekerasan', 'seksual', 'partai', 'koalisi', 'slangkangan', 'persatuan', 'kelompok', 'separatis', 'pelaku', 'kejahatan', 'seksual', 'panitia', 'kelamin', 'sorga', 'pemburu', 'kutil', 'siluman']",Negatif
"['tonton', 'weh', 'focus']",Negatif
"['kene', 'dm', 'akunmu', 'ayo', 'bahas', 'pks', 'aksi', 'april', 'teori', 'darwin']",Positif
['sah'],Netral
"['mesum', 'resah', 'hadirnya']",Negatif
['sahhhhh'],Netral
"['ri', 'perempuan', 'pusaran', 'konflik', 'konflik', 'rumah', 'tangga', 'sosial', 'perang', 'antarnegara', 'disahkan']",Positif
"['ri', 'sejarah', 'perempuan', 'kalinya', 'ri', 'disahkan']",Positif
"['ri', 'delegasi', 'ri', 'international', 'dialogue', 'revitalized', 'global', 'partnership', 'general', 'assembly', 'new', 'york', 'disahkan']",Negatif
"['delegasi', 'ri', 'pembukaan', 'sea', 'games', 'xxviii', 'singapore', 'delegasi', 'ri', 'ceremony', 'war', 'anniversary', 'commemoration', 'beijing', 'disahkan']",Negatif
"['delegasi', 'ri', 'st', 'meeting', 'chinaindonesia', 'high', 'level', 'people', 'people', 'exchange', 'mechanism', 'jakarta', 'disahkan']",Negatif
"['delegasi', 'ri', 'rd', 'united', 'nation', 'conference', 'disaster', 'risk', 'reduction', 'sendai', 'jepang', 'disahkan']",Negatif
"['pimpin', 'delegasi', 'indonesia', 'interparliamentary', 'union', 'ipu', 'tokyo', 'jepang', 'disahkan']",Negatif
"['ri', 'peringkat', 'vaksinasi', 'indonesia', 'ranking', 'dunia', 'terlepas', 'peran', 'perempuan', 'tenaga', 'kesehatan', 'vaksinator', 'disahkan']",Netral
"['forum', 'dukungan', 'akses', 'peran', 'perempuan', 'penanganan', 'pandemi', 'covid', 'disahkan']",Positif
"['parlemen', 'negara', 'memimpin', 'jalannya', 'forum', 'bertema', 'women', 'centre', 'confronting', 'pandemic', 'preserving', 'achievement', 'gender', 'responsive', 'recovery', 'disahkan']",Negatif
"['berkesempatan', 'salah', 'panelis', 'summit', 'women', 'speakers', 'parliament', 'disahkan']",Negatif
"['negeri', 'ri', 'berkiprah', 'organisasi', 'internasional', 'disahkan']",Positif
"['istimewanya', 'ri', 'president', 'assembly', 'ipu', 'memimpin', 'jalannya', 'sidang', 'teman-teman', 'disahkan']",Positif
"['ri', 'menteri', 'termuda', 'kabinet', 'jokowijk', 'muri', 'perempuan', 'menjabat', 'menteri', 'koordinator', 'bidang', 'pembangunan', 'manusia', 'kebudayaan', 'muri', 'disahkan']",Positif
"['ri', 'pemrakarsa', 'pagelaran', 'wayang', 'kulit', 'kelir', 'terpanjang', 'muri', 'teman-teman', 'disahkan']",Netral
"['disahkan', 'komunitas', 'perempuan', 'teteskan', 'air']",Positif
"['menerima', 'penghargaan', 'majalah', 'her', 'times', 'eminent', 'women', 'year', 'disahkan']",Positif
"['menjabat', 'menurunkan', 'angka', 'ketimpangan', 'meningkatkan', 'kesejahteraan', 'bidang', 'pendidikan', 'kesehatan', 'hidup', 'layak', 'menurunkan', 'angka', 'ketimpangan', 'indeks', 'gini', 'ratio', 'disahkan']",Negatif
"['sah', 'woiiii', 'sah']",Netral
"['hak', 'pekerja', 'buruh', 'seutuhnya', 'disahkan']",Positif
"['jenis', 'kekerasan', 'seksual', 'uda', 'diatur']",Netral
"['momen', 'tahan', 'tangis', 'pengesahan']",Negatif
"['cak', 'imin', 'usul', 'penundaan', 'pemilu', 'usul', 'namanya', 'ketum', 'partai', 'alasannya', 'ramai', 'disahkan', 'pks', 'dukung', 'suaranya']",Positif
"['disah', 'siapin', 'mental']",Netral
"['hak', 'perempuan', 'indonesia']",Netral
"['selamat', 'melindungi', 'swmua', 'lakilaki', 'mauoun', 'perempuan']",Positif
"['dewan', 'perwakilan', 'rakyat', 'dinilai', 'salah', 'figur', 'layak', 'kompeten', 'memimpin', 'indonesia', 'disahkan']",Negatif
"['ri', 'concern', 'penataan', 'sistem', 'hukum', 'indonesia', 'disahkan']",Negatif
"['ri', 'ipdn', 'salah', 'sumber', 'perekrutan', 'mutu', 'lulusan', 'ipdn', 'mempengaruhi', 'kualitas', 'aparat', 'birokrasi', 'disahkan']",Positif
"['ri', 'gender', 'pemimpin', 'disahkan']",Positif
"['ri', 'dinilai', 'sosok', 'perhatian', 'kepentingan', 'rakyat', 'disahkan']",Positif
"['hak', 'pekerja', 'buruh', 'seutuhnya', 'disahkan']",Positif
"['gemas', 'banget', 'ue', 'tidak', 'ada', 'uang', 'ngebantu', 'penyintas', 'perlindungan', 'hukum', 'dapetin', 'keadilan', 'bantuaaann', 'ks', 'baca', 'tidak', 'ada', 'uang', 'gausah', 'dibungkus', 'fakta']",Negatif
"['sesuai', 'peraturan', 'pengusaha', 'membayar', 'penuh', 'thr', 'pekerjanya', 'lambat', 'raya', 'idul', 'fitri', 'disahkan']",Positif
"['ri', 'digadanggadang', 'kandidat', 'calon', 'presiden', 'mewakili', 'partai', 'pdip', 'disahkan']",Positif
"['sobat', 'asing', 'sosok', 'ri', 'periode', 'disahkan']",Positif
"['wintersun', 'dibolehkan', 'diatur', 'sedang', 'apa', 'perzinaan', 'dimasukin', 'relevan']",Negatif
"['kinerja', 'ri', 'membawa', 'dampak', 'positif', 'rakyat', 'disahkan']",Positif
"['naif', 'perjalanannya', 'panjaaang', 'depannyaa', 'pengen', 'seneng']",Positif
"['disahkan', 'kerjaan', 'beres', 'bukber', 'bos', 'lancar', 'meeting', 'pagi', 'dicancel', 'today', 'beautiful', 'day']",Positif
"['ri', 'dinilai', 'potensial', 'pemimpin', 'nasional', 'pilpres', 'disahkan']",Positif
"['seneng', 'terharu', 'banget', 'disahkan', 'selamat', 'sebesarbesarnya', 'advokat', 'kekerasan', 'seksual', 'bertahuntahun', 'matimatian', 'membawa', 'perubahan', 'perjuangannya', 'berbuah', 'manis']",Positif
"['sungguh', 'kebanggaan', 'masyarakat', 'indonesia', 'disahkan']",Positif
"['dewasa', 'tajam', 'cak', 'nun', 'ri', 'ayomi', 'segenap', 'warga', 'tanah', 'air']",Positif
['baca'],Positif
"['selamat', 'disahkan', 'selamat', 'kemenangan', 'kaum', 'wanita']",Positif
"['ri', 'disahkan', 'pekan', 'disahkan']",Positif
"['cak', 'nun', 'ri', 'tajam', 'tokoh', 'politik', 'tanah', 'air', 'disahkan']",Positif
"['gelaran', 'ipu', 'nuansa', 'hasil', 'bumi', 'nusantara', 'tertata', 'rapi', 'menyambut', 'delegasi', 'rempah', 'termahsyur', 'buahbuahan', 'asli', 'tanah', 'air', 'disahkan']",Positif
"['sehat', 'cak', 'nun', 'insyaallah', 'obrolan', 'lanjutkan', 'disahkan']",Positif
"['spesial', 'malam', 'kalinya', 'bertemu', 'cak', 'nun', 'ngobrol', 'disahkan']",Positif
"['sinau', 'masjid', 'attaufiq', 'malam', 'ajaran', 'amalan', 'perjalanan', 'bangsa', 'disahkan']",Positif
"['membangun', 'indonesia', 'gotong', 'royong', 'gotong', 'royong', 'gotong', 'royong', 'disahkan']",Positif
"['membangun', 'indonesia', 'gotong', 'royong', 'tua', 'muda', 'kaya', 'miskin', 'perempuan', 'laki', 'membedakan', 'disahkan']",Negatif
"['berperan', 'bangsa', 'disahkan']",Positif
"['sabar', 'pengen', 'baca', 'versi', 'disahkan', 'draft', 'versi', 'disahkan', 'kemarin', 'afdol', 'versi', 'dittd', 'presiden']",Positif
"['perjuangan', 'menderita', 'capek', 'sakit', 'indonesia', 'disahkan']",Negatif
"['manusia', 'mencapai', 'citacitanya', 'perjuangan', 'instan', 'karpet', 'merah', 'tibatiba', 'perjuanganpuan', 'disahkan']",Positif
"['tahapantahapan', 'pemilu', 'disepakati', 'pemerintah', 'kpu', 'penyelanggaraannya', 'dilaksanakan', 'tanggal', 'februari', 'disahkan']",Negatif
"['penundaan', 'pemilu', 'undang', 'undang', 'konstitusipuan', 'disahkan']",Positif
"['tagesschau', 'unggahan', 'disahkannya', 'keren', 'baca', 'kolom', 'komentarnya', 'beragam', 'pendapat', 'warga', 'jerman']",Positif
"['terlewat', 'pks', 'disahkan', 'tujuan', 'kontra', 'produktif', 'trjdi', 'kampus', 'permendikbud', 'adopsi', 'unsur', 'sexual', 'consent', 'bikin', 'aksi', 'ks', 'mental']",Positif
"['dpp', 'pdip', 'bernyanyi', 'cak', 'nun', 'lagu', 'nasional', 'daerah', 'beatles', 'sinau', 'bareng', 'cak', 'nun', 'masjid', 'attaufiq', 'lenteng', 'agung', 'jaksel', 'minggu', 'disahkan']",Positif
"['cak', 'nun', 'melantunkan', 'lagu', 'tanah', 'airku', 'angin', 'mamari', 'lancang', 'kuning', 'rayuan', 'pulau', 'kelapa', 'maju', 'gentar', 'sibatumanikam', 'manuk', 'dadali', 'ditampilkan', 'disahkan']",Negatif
"['ri', 'menyanyikan', 'lagu', 'nasional', 'daerah', 'john', 'lennon', 'cak', 'nun', 'disahkan']",Positif
"['ri', 'sahkan', 'ri']",Netral
"['disahkan', 'apresiasi', 'elemen', 'perempuan']",Positif
"['wajar', 'pks', 'menolak', 'takut', 'nonton', 'sidang', 'menuduh']",Negatif
"['menangis', 'sahkan']",Negatif
"['bilang', 'demo', 'turun', 'kejalan', 'dijaman', 'pks', 'berkalikali', 'keitung', 'peminat', 'ham', 'feminist', 'korban', 'penyintas', 'turun', 'jalan', 'indonesia', 'butuh']",Negatif
"['menilai', 'aksi', 'unjuk', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'indonesia', 'salah', 'jalur', 'aspirasi', 'diatur', 'konstitusi', 'disahkan']",Negatif
"['sah', 'kenyamanan', 'bertetangga', 'capek', 'banget', 'urah', 'jam', 'segini', 'nyalain', 'lagu', 'pakai', 'speaker', 'hajatan', 'rumahnya', 'karaokean', 'doang', 'sumpah', 'pengen', 'laporan', 'njing', 'capek', 'banget']",Positif
"['cak', 'nun', 'miripmirip', 'pdi', 'perjuangan', 'pdi', 'perjuangan', 'islam', 'merahputih', 'disahkan']",Positif
"['restitusi', 'kayaknya', 'polemik']",Netral
"['semoga', 'bermanfaat', 'umat', 'semoga', 'amal', 'jasajasa', 'taufik', 'dinikmati', 'diresapi', 'hadir', 'berdoa', 'beribadah', 'masjid', 'taufiq', 'disahkan']",Positif
"['terpengaruh', 'big', 'data', 'penjelasan', 'sempai', 'beredar', 'luas', 'media', 'disahkan']",Positif
"['aturan', 'sanksi', 'pengusaha', 'hak', 'thr', 'pekerjanya', 'disahkan']",Positif
"['masjid', 'bangun', 'kompleks', 'sekolah', 'partai', 'desain', 'arsitektur', 'khas', 'budaya', 'nusantara', 'arsitektur', 'khas', 'minangkabau', 'disahkan']",Positif
"['anw', 'sah', 'baca', 'kayaknya', 'seneng', 'denger', 'beritanya']",Netral
"['sesuai', 'peraturan', 'pengusaha', 'membayar', 'penuh', 'thr', 'pekerjanya', 'lambat', 'raya', 'idul', 'fitri', 'disahkan']",Positif
"['ri', 'digadanggadang', 'kandidat', 'calon', 'presiden', 'mewakili', 'partai', 'pdip', 'disahkan']",Positif
"['bersyukur', 'masjid', 'attaufiq', 'dibangun', 'mengenang', 'ayahnya', 'taufiq', 'kiemas', 'dibuka', 'tertunda', 'pandemi', 'covid', 'disahkan']",Positif
"['menemukan', 'mbak', 'dewasa', 'sangka', 'tajam', 'pikirannya', 'sangka', 'sareh', 'bijaksana', 'dugaduga', 'cak', 'nun', 'disahkan']",Positif
"['sobat', 'asing', 'sosok', 'ri', 'periode', 'disahkan']",Positif
"['digadanggadang', 'spektrum', 'politik', 'pemimpin', 'dipupuk', 'pengalaman', 'disahkan']",Positif
"['kinerja', 'membawa', 'dampak', 'positif', 'salah', 'kandidat', 'kuat', 'pilpres', 'disahkan']",Negatif
"['ramadhan', 'pembelajaran', 'manusia', 'menghormati', 'menjaga', 'kerukunan', 'umat', 'beragama', 'disahkan']",Positif
"['kasian', 'orng', 'skripsi', 'pusing', 'revisi', 'tertawa']",Negatif
"['kinerja', 'ri', 'membawa', 'dampak', 'positif', 'rakyat', 'disahkan']",Positif
"['peluang', 'salah', 'calon', 'presiden', 'pilpres', 'dianggap', 'menguat', 'disahkan']",Positif
"['figur', 'perempuan', 'ketokohannya', 'lahir', 'dibesarkan', 'keluarga', 'tokoh', 'pendiri', 'bangsa', 'rekam', 'jejak', 'kepemimpinan', 'nasional', 'disahkan']",Positif
[],Netral
"['tuntutan', 'politisi', 'ri', 'bertekad', 'pidato', 'mahir', 'laksana', 'kakek', 'ibunya', 'disahkan']",Positif
"['sosok', 'konteks', 'kepemimpinan', 'nasional', 'memiliki', 'keunggulan', 'determinan', 'dibandingkan', 'namanama', 'disahkan']",Positif
"['anak', 'pdi', 'perjuangan', 'megawati', 'sukarnoputri', 'cucu', 'presiden', 'indonesia', 'soekarno', 'disahkan']",Positif
"['komitmen', 'ri', 'petani', 'milenial', 'gebrakan', 'isuisu', 'kesejahteraan', 'anak', 'muda', 'indonesia', 'disahkan']",Negatif
"['dpp', 'pdip', 'indonesia', 'impor', 'buah', 'kebutuhan', 'pokok', 'masyarakat', 'bawang', 'disahkan']",Positif
"['tindakan', 'dibiarkan', 'menodai', 'niat', 'adikadik', 'mahasiswa', 'menyalurkan', 'aspirasi', 'damai', 'disahkan']",Positif
"['hukum', 'dikangkangi', 'pelaku', 'kekerasan', 'disahkan']",Positif
"['cerdas', 'menerjemahkan', 'gagasan', 'nasionalisme', 'kesejahteraan', 'petani', 'menjadikan', 'indonesia', 'memiliki', 'ketangguhan', 'ketahanan', 'pangan', 'nasional', 'disahkan']",Positif
"['menjaga', 'kewibawaan', 'hukum', 'penegak', 'hukum', 'menyelesaikan', 'tuntas', 'perkara', 'disahkan']",Negatif
"['mengutuk', 'keras', 'insiden', 'kekerasan', 'demo', 'alasannya', 'tindakan', 'kekerasan', 'dibenarkan', 'bertentangan', 'prinsip', 'kemanusiaan', 'disahkan']",Negatif
"['aparat', 'penegak', 'hukum', 'mengusut', 'tuntas', 'kekerasan', 'disahkan']",Positif
"['gagasan', 'komitmen', 'ri', 'upaya', 'menyejahterakan', 'petani', 'indonesia', 'dinilai', 'relevan', 'salah', 'langkah', 'konkretnya', 'gagasan', 'membentuk', 'petani', 'milenial', 'disahkan']",Netral
"['aspirasi', 'mahasiswa', 'diterima', 'pertemuan', 'perwakilan', 'mahasiswa', 'pimpinan', 'disahkan']",Positif
"['kesempatan', 'komitmen', 'indonesia', 'maju', 'disahkan']",Positif
"['politisi', 'ri', 'keberpihakan', 'modal', 'memimpin', 'negara', 'depannya', 'disahkan']",Positif
"['berterima', 'kasih', 'adikadik', 'mahasiswa', 'aksi', 'demo', 'menyuarakan', 'aspirasinya', 'damai', 'disahkan']",Positif
"['hadiah', 'perempuan', 'indonesia']",Positif
"['memiliki', 'kesempatan', 'kemampuan', 'memimpin', 'keberpihakannya', 'isuisu', 'publik', 'ditunggutunggu', 'masyarakat', 'disahkan']",Positif
"['ri', 'mengecam', 'insiden', 'kekerasan', 'kelompok', 'disahkan']",Negatif
"['mengapresiasi', 'demo', 'mahasiswa', 'gedung', 'jakarta', 'senin', 'disahkan']",Netral
"['pengalaman', 'matang', 'memimpin', 'ri', 'konsolidasi', 'koordinasi', 'lintas', 'fraksi', 'efektif', 'menciptakan', 'stabilitas', 'politik', 'parlemen', 'disahkan']",Positif
"['pengalaman', 'rekam', 'jejak', 'kepemimpinan', 'lembagalembaga', 'negara', 'modal', 'cucu', 'karno', 'kelas', 'pemimpin', 'nasional', 'disahkan']",Netral
"['ri', 'dinilai', 'potensial', 'pemimpin', 'nasional', 'pilpres', 'disahkan']",Positif
"['terkesan', 'mendapati', 'azan', 'maghrib', 'isya', 'masjid', 'istiqlal', 'disahkan']",Netral
"['ri', 'november', 'meninjau', 'renovasi', 'masjid', 'istiqlal', 'disahkan']",Positif
"['sungguh', 'kebanggaan', 'masyarakat', 'indonesia', 'disahkan']",Positif
"['bangga', 'penghargaan', 'sertifikat', 'excellence', 'design', 'greater', 'efficiencies', 'edge', 'masjid', 'istiqlal', 'disahkan']",Positif
"['potensi', 'perempuan', 'memimpin', 'level', 'nasional', 'disahkan']",Positif
"['terpenting', 'menjalankan', 'kerjakerja', 'kesejahteraan', 'masyarakat', 'disahkan']",Positif
"['survei', 'salah', 'kriteria', 'data', 'disahkan']",Negatif
"['mengaku', 'fokus', 'mengawal', 'kebijakan', 'pemerintah', 'kepentingan', 'masyarakat', 'disahkan']",Positif
"['mengaku', 'terpangaruh', 'hasil', 'survei', 'calon', 'presiden', 'capres', 'pilpres', 'dirilis', 'lembaga', 'survei', 'disahkan']",Positif
"['ri', 'terpenting', 'menjalan', 'kerjakerja', 'kesejahteraan', 'masyarakat', 'disahkan']",Positif
"['anak', 'bangsa', 'memiliki', 'peluang', 'pemimpin', 'level', 'nasional', 'perempuan', 'disahkan']",Netral
"['ri', 'mendukung', 'rencana', 'pemekaran', 'wilayah', 'provinsi', 'papua', 'disahkan']",Positif
"['pemahaman', 'penegak', 'hukum', 'masyarakat', 'menentukan', 'efektivitas']",Netral
"['menyoroti', 'usulan', 'penundaan', 'pemilu', 'dalih', 'kebebasan', 'berpendapat', 'negara', 'demokrasi', 'menurutnya', 'topik', 'pemulihan', 'ekonomi', 'dibicarakan', 'ruang', 'publik', 'disahkan']",Negatif
"['perekonomian', 'berangsur', 'membaik', 'alasan', 'menunda', 'memotong', 'thr', 'pekerja', 'buruh', 'disahkan']",Negatif
"['pekerja', 'buruh', 'melapor', 'terkait', 'pemberian', 'thr', 'tempatnya', 'disahkan']",Positif
"['ri', 'thr', 'terlambat', 'merugikan', 'pekerja', 'disahkan']",Positif
"['ekonomi', 'membaik', 'pengusaha', 'thr', 'sesuai', 'ketentuan', 'disahkan']",Positif
"['setuju', 'mendukung', 'kekerasan', 'seksual', 'heran']",Positif
"['menyebut', 'pengusaha', 'wajib', 'thr', 'pekerja', 'lambat', 'raya', 'idulfitri', 'disahkan']",Positif
"['pengusaha', 'memenuhi', 'hak', 'tunjangan', 'raya', 'thr', 'pekerja', 'buruh', 'pemberian', 'thr', 'sesuai', 'ketentuan', 'berlaku', 'disahkan']",Positif
"['ri', 'sikap', 'politiknya', 'menolak', 'penundaan', 'pemilu', 'jauhjauh', 'sikap', 'dinilai', 'cerminkan', 'negarawan', 'disahkan']",Positif
"['tarawih', 'masjid', 'attaufiq', 'bersyukur', 'masjid', 'taufiq', 'bermanfaat', 'masyarakat', 'disahkan']",Positif
"['ri', 'disahkan', 'pekan', 'disahkan']",Positif
"['cak', 'nun', 'ri', 'tajam', 'tokoh', 'politik', 'tanah', 'air', 'disahkan']",Positif
"['disahkan', 'implementasinya', 'kejahatan', 'seksual', 'anak', 'perempuan', 'live', 'divisi', 'data', 'riset', 'lembaga', 'perlindungan', 'anak', 'lpa', 'jawa', 'timur', 'isa', 'anshori', 'streaming']",Negatif
"['dunia', 'indonesia', 'memiliki', 'hasil', 'kekayaan', 'bumi', 'peluang', 'bangkitnya', 'perekonomian', 'nasional', 'disahkan']",Positif
"['gelaran', 'ipu', 'nuansa', 'hasil', 'bumi', 'nusantara', 'tertata', 'rapi', 'menyambut', 'delegasi', 'rempah', 'termahsyur', 'buahbuahan', 'asli', 'tanah', 'air', 'disahkan']",Positif
['insecure'],Netral
"['sehat', 'cak', 'nun', 'insyaallah', 'obrolan', 'lanjutkan', 'disahkan']",Positif
