"score","text","klasifikasi"
-6,"mahesa pesan konteks beda dilema warga blitar ternak ayam telur gantung komoditas salah satu jagung harga pakan cenderung telur cenderung turun ternak jml ayam bawah","Negatif"
0,"kemarin beli telor cipadu harga murah rp kg borong konsumen untung ternak harga rusak equal harga pakan ternak lambung","Netral"
-1,"tompi realitas harga jagung kg ribu harga telor kandang","Negatif"
1,"jokowi blitar nyali desa ajak poster tulisanya naik harga telur pakkkkk turun harga pupukkk pakkk mulia tani nyuruh tani pakkkk","Positif"
0,"alghozali beli telur harga turun kilo","Netral"
0,"haye ngurusi harga telur pilpres kemarin beres","Netral"
-1,"gsp harga telur turun drastis ternak laba","Negatif"
1,"harga telur untung konsumen ternak ayam ternak ayam minta pakan ayam harga lonjak lonjak konsumen telur barangkali pasang poster didramatisir zon maklumah","Positif"
1,"harga telur turun office girl cerita kemarin sore pas jelang pulang beli telur moga sabar solusi baik tiap ayo makan telur","Positif"
-1,"keluh ternak ayam telur harga jagung aku bijak salah tata niaga jagung sikap gagahgagahan tan periode perintah hilang akal hadap kartel industri ayam hulu hilir","Negatif"
1,"gsp harga jagung bagus ternak beli wajar kontrol harga telur wajar murah nutup biaya pakan jagung mahal","Positif"
0,"makan mana soto lamongan deket xt square jogja daging limpah gede harga lauk depan sate atiusustelor puyuh tempe perkedel dan lain harga lipat alias","Netral"
0,"alghozali lat satu sisi konsumen senang harga telur rbkg koreksi supply demand","Netral"
2,"dirs know angkat poster tolong kondisi lapang ternak miris banget harga pakan jagung mahal banget sedngkan harga telor murah hasil jual telor hari beli pakan hari","Positif"
0,"alghozali telor rp rbkg jakarta harga rprb rerata rprb murah","Netral"
0,"fess mahal risoles harga segitu risol mayo isi telur","Netral"
-2,"kasih ternak ayam telur derita akibat mahal biaya produksi pakan hancur harga daya beli masyarakat rendah","Negatif"
2,"keluh harga pakan mahal harga telur murahpara ternak merugiseharusnya perintah andil sesuai harga pakan harga telur cipta imbang mana harga telur jangkau ternak untung","Positif"
-1,"telur turun lapor jokowi jagung lapor jokowi harga cabek wajar lapor jokowi ampun teriak fadlizon","Negatif"
0,"gsp bantu ternak harga telur turun harga pakan","Netral"
-4,"wajar tani ternak keluh salah hitung rugi juta ayam pelihara pakan mahal tahu makan pelihara ribu ayam pusing pakan mahal harga ayam telur jatuh daya beli masyarakat minta","Negatif"
-1,"kasihan rakyat ternak ayam harga pakan harga telur murah","Negatif"
-1,"sumpah emang harga jagung ternak susah pakan ternak jagung otomatis cost ratio keluarin harga telur daging ayam ancuran tambah bahan pakan kasi sumpah","Negatif"
0,"harga telur jatuhcek fakta lapanganjgn ongkang ngoceh dimedsos","Netral"
1,"selamat pagi assalaamualaikum harga telur harap kayangan ianya marhaein","Positif"
-1,"renung insiden poster sambat jokowi anjlok harga telur","Negatif"
0,"ternak jerit harga pakan kendali harga telur jatuh sayang pimpin","Netral"
0,"tulis ternak tani realitanya ternak ayam telur jerit efek harga pakan mahal pakan ayam komposisi jagung blitar kenal produksi telur","Netral"
0,"tuntut ternak harga jagung mahal imbang harga telur minggu murah","Netral"
-1,"ngadugak dijelekkanjagung musim panenemang mahalbuat blitar ternak ayam bebek beratapalagi harga jual telur rendah","Negatif"
0,"inget teman ngirit doi makan lauk cik dilietliet harga cik mahal harga tahutempetelor beneran ngirit","Netral"
-2,"beda beli nasi lelenasi pindang kasih bihun kering sambelnya bayar diburjo nasi telor harga nasitelorsayurkering sambel krupuk salah suku salah mbak mbandingin dibandingin","Negatif"
-1,"tani jagung ternak ayam telur sambat harga pakan jagung mahal harga telur anjlok","Negatif"
-1,"blitar daerah hasil telur besar indonesia skala besardari tradisional full otomatis jagung komposisi persen pakan ayam skg harga telur bawah bep jagung mahal","Negatif"
-1,"gsp harga telur salah ternak","Negatif"
1,"pempek radial asli palembang pempek lem telor lenjer ada lenjer kulit paket harga jangkau minat order dm","Positif"
-1,"gsp kasihan keblakang harga telur blitar harga jagung blitar produsen telur besar indonesia","Negatif"
-3,"nhaaa lempar kaos ternak telor ayam blitar bangkrut harga telor jatuh pabrik bisnis ayam telor farmer jual pabrik ayamny gara tutup hutang bankny","Negatif"
-1,"gsp aushafa dapat harga telur anjlok saiki","Negatif"
1,"standar makan warung porsi harga telur heran makan jay minnesota isi telur lauk wkwkwkwk porsi nasi lauk potong","Positif"
0,"tidak apa outputnya harga jagung telur turun ikan air tawar turun harga gambar besar ternak modal jt hasil jt untung rugi","Netral"
0,"mie ayam jamboel kesini gara gara mie ayam ceker sayap telur daun bawang ambil harga jangkau ala anak kos","Netral"
0,"bu bansos perintah hancur harga telur infertil layak konsumsi jadi bansos","Netral"
-2,"salah protes skr puruk presiden gerak hati rakyat sengsara gulung tikar boss harga pakan gila harga telur terjun bebas mikirrr","Negatif"
5,"variasi hel harga murah serba pakai bonus telur kaya beli bonus telur rebus mahal kaya pgi sore worth nampol cabe dikit","Positif"
2,"twt mahal lebih baik kilo beli kilo telur kekny untung beli kilo telurny keciiiil harga harga pasar eeww","Positif"
1,"tudulu walaun lalak harga telor naikskrg ayam telor dh harga yahudiwalaun peduli janji raja melayu isley","Positif"
1,"bembeng poppy sby nasi pecel lauk telur tempe harga porsi sesuai makan","Positif"
-1,"video harga telur ayam turun teruk penternak amal rugi sila ambil ladang kitareporters reporter fb","Negatif"
0,"harga telur banding harga pakan","Netral"
-3,"ternak wil blitar bulan ternak rugi harga telur murah harga pakan adu bawa spaduk muntah uneg wakil ternak isi tulis caci hina","Negatif"
0,"telor nggk murah harga sejahtera rakyat harga telor konsumsi masyarakat bekisar rp kg harga telor segitu mahal","Netral"
1,"tolong bebas ternak ayam blitarkarena wakil kawankawan ternak ayam telur dihimpit harga pakan mahalharga telur anjlokdan lanjut sebab gulung tikar masal","Positif"
1,"harga telur murah harga pakan ayam telur mahal curhat respon curhat anggota ri respon zaman suharto perintah tetap harga sembilan bahan pokok harmoko zaman","Positif"
2,"poppy kampungkunasi pecel sayur telor dadar lento buah lempeng kerupuk nasi cuman rp murah kenyang bangetbanyak makan jawa porsi harga terjangkautp tau jawa emang ajar tirakat","Positif"
0,"smua harga normal harga telur turun berita siang","Netral"
1,"irt neng harga telor murah jujur uang belanja anak makan pakai telor dadar","Positif"
0,"ternak ayam blitar bangkrut harga jagung mahal harga telur ayam stabil","Netral"
-3,"tani ternak ayam telur sambat harga pakan jagung mahal harga telur anjlok bulan absurd emang republik gagal rakyat kapiran mung sambat garuk silop","Negatif"
1,"harga makan mahal protein hewani telur daging makan telor biji saudara periode tahan pangan pikir","Positif"
1,"culture shock pas pindah balikpapan pas pindah harga galon aqua mahal harga telur butir kg sana kaya pribumi meanwhile pindah sby which isis hahaha poko culture shock pindah idup","Positif"
0,"fadli harga telut kg konsumen protes demo pasang spanduk tani telur pesta pora nikmat untung","Netral"
0,"andi harga telur tromso kilo eurokrona citayam rp tara euro","Netral"
0,"nasi gudeg lauk telor harga makan makan resto hotel emang makan situ","Netral"
0,"biji kaget nonton berita nyeritain harga telur kilo","Netral"
0,"daerah beda emang medan beli telur bijidan harga beda telur harga samarinda beli telur biji palembang beli telur timbang pakai kilo","Netral"
-2,"kejut jap harga rm semangkuk mee rebus complete daging telur pasembor laksa mee kari makcik jual rm mmg niat sedekah allahuakbar gerai kg sg badak gurun kedah","Negatif"
0,"dampak ppkm harga telur turun ternak keluh","Netral"
0,"dampak ppkm harga telur turun ternak keluh","Netral"
0,"kilas informasi ayam telor daging komponen makan dedakpolarjagung konsentrat harga jagung mahal harga telur daging ayam murah","Netral"
-1,"blitar mantau vaksin mantau ternak rakyat jerit harga telor hancur harga jagung mahal","Negatif"
0,"cerita makan minimal lauk telor lauk nasi padang isi dendeng paru ayam bakar peyek udang hitung harga wkwkwkwkwk kuah sisa gori potong kacang tung ler sambel ijo rong sendok","Netral"
-2,"kurang minta pasar telur ayam cabai pengaruh jual bulan harga merosot drastis rdy","Negatif"
-2,"telur goreng klau harga telur goreng pengsan nnt","Negatif"
-1,"harga ecer telur pasar kisar rbu rbu kilo harga rendah","Negatif"
1,"uhii pakai sayur lodeh ayam telor dadar eumm pakai sambel kerupuk bang harga kerupuk langgan spotify premium mini handphone download favorit iklan hari","Positif"
-1,"betull fadlikami ternak rasa jagung rebut pabrik harga jual telur bwh hpp solusi jngka pendek impor jagung jagung kg kering berat ternak fair angka tani untung petrnak jalan","Negatif"
0,"folls harga telor turun melulu","Netral"
1,"ternak ayam sdg kondisi puruk harga telur jatuh pakan ayam mahal spanduk aspirasi kondisi jalan abang ternak ayam tlg bebas ternak ayam bawa spanduk","Positif"
-1,"harga telur permendag satgas pangan turun harga telur turun sampek acu permendag ternak rugi satgas hilang jagung satgas diam tolong ternak rakyat indonesia","Negatif"
0,"harga cabe murah harga telor ikut murah telor kilo rebu","Netral"
0,"harga cabe murah harga telor murah","Netral"
-1,"harga telur sesal beli pas harga murah","Negatif"
0,"mahal beli telor mahal pas harga gapernah kilo","Netral"
0,"ternak ayam daging telur butuh jagung makan ayam harga ayam daging telur ayam negeri turun nilai modal","Netral"
0,"dampak ppkm ternak ayam telur boyolali jawa rugi harga jual biaya produksi banding harga telur ribu ribu harga pakan ribu ribu kg ternak kris handika selasa","Netral"
-1,"guis open order ekado isi telur puyuh balut daging ayam isi mozarella harga kpack pcs dom malang ongkos kirim via shopee mesan dm","Negatif"
0,"iring ppkm level kabupaten boyolali ternak ayam keluh harga telur ayam turun","Netral"
0,"imbas ppkm ternak boyolali keluh harga telur ayam turun","Netral"
1,"emil hiii mbaa ijin ikut paket bagi nasi box harga menu nasi udukkuning orek tempe bihun telor balado krupuk dom jakarta","Positif"
-2,"cabai telor anjlogzh naik harga pakan ayam bareng imbang harga telur cenderung alami turun ternak bingung kondisi","Negatif"
0,"harga telur kilo berapadeh","Netral"
0,"kmi kalimantan makan mahal telur ceplok rebus dadar condiment bkan lauk kmi pantang mkan murah harga rbrb sbngkus nyampe jawa nasi padang isi lauk bijisambelsayur daun singkong harga stress berat","Netral"
0,"cetak telur motif harga pcs","Netral"
-1,"jokowi kumpul ternak telur susah mana harga telur murah harga pakan lambung tolong","Negatif"
0,"telur harga mat naya","Netral"
1,"raja tukar harga telur minyak masak nak turun test kit turun harga minyak masak telur","Positif"
0,"ketua himpun insan unggas rakyat pinsar indonesia singgih januratmoko mengatakanharga telur ayamanjlok rp riburp ribu kilogram kgharga telurayam turun kondisi normal kisar rp riburp ribu kg","Netral"
0,"doang harga modal telor margin tipis banget","Netral"
0,"pantau harga ayam je telur ayam pasti rakyat makan meja","Netral"
0,"pasar leuwiliang city pagi beli ribu kg dramaga agen telor harga ribu kg","Netral"
-1,"harga telur ayam anjlok rp riburp ribu kg","Negatif"
0,"harga telur turun dh tak pakai gred kot","Netral"
1,"pempek radial asli palembang pempek lem telor lenjer ada lenjer kulit paket harga jangkau minat order dm","Positif"
1,"jawa september wib komoditas telur bawang merah bawang putih alami turun harga komoditas alami naik harga","Positif"
-1,"gerai prihatin rakyat taman tanjung minyak perdana terus jual makan basah ayam telur kentang jual harga rm set laksana pandu","Negatif"
0,"informasi harga pangan dki jakarta september wib cabe merah cabe rawit telur bawang putih alami turun harga","Netral"
-2,"saksi anjlok harga telur pecah program inews siang selasa september inews","Negatif"
-1,"kadang niaga pastry products main taram lepas letak harga mahal ingredients bagus tipu customer telur gred relatively mahal regardless size","Negatif"
-1,"top news koran rakyat merdeka harga telur ayam anjlok ternak jerit","Negatif"
0,"komoditas alami turun harga telur ayam broiler cabe merah keriting","Netral"
-1,"harga anjlok ternak telur jerit sidoarjo","Negatif"
0,"fess tempat ku tambah pakai telor harga","Netral"
0,"pagi beli telul kg harga harga telur tinggi","Netral"
0,"harga telur emang turun banget ibok masak aneka masakan bahan telur","Netral"
1,"harga cabe telor turun request lagu nuca judul kagum terimakasih","Positif"
-1,"harga anjlok ternak telur jerit","Negatif"
1,"blora erat harga pasar paham tani cabai paham taruh telur keranjang video lahan bilang hedon sah sah pas puruk ngamuk","Positif"
3,"harga telur terjun bebas ternak lamongan lelang ayam produktif warga telur gratis","Positif"
3,"harga telur terjun bebas ternak lamongan lelang ayam produktif warga telur gratis","Positif"
-1,"inovasi sii menggangu imbang nilai gizi makan ganti protein karbo solusi rasa ayam mahal ganti telur tempe sumber protein harga jangkau","Negatif"
1,"pempek radial asli palembang pempek lem telor lenjer ada lenjer kulit paket harga jangkau minat order dm","Positif"
0,"harga telur","Netral"
-1,"senin sudirman luhkan kabupaten pinrang kub padaidi ds mattiro tas lapor tangkap telur ikan terbang september kg harga kering kg maros","Negatif"
3,"harga telur terjun bebas ternak lamongan lelang ayam produktif warga telur gratis","Positif"
0,"mie ayam murah kayak pakai ayam telur afkir ayam produksi telur harga ayam afkir murah banding ayam broiler","Netral"
1,"join pinned sayang lumayan beli seblakbaksocirengcilokcilurcimolmie ayames krimsari rotisusukleponputu ayusatenasi bungkustelur gulungtahu bulatteh kotakcimory kenyotemaspesawatrumahtanahmobilharga dirietc dahla pokok lupa join yank","Positif"
-1,"beli rice cooker ukur liter masak sayur masak nasi goreng telor dan lain helps lot harga beli beras budget kilobulan ajar masak bumbu racik pakai","Negatif"
0,"bakso anak gayeng salah menu unik bakso anak bakso kecilkecil telur adon bakso bakso anak gayeng buka wib harga rp rpmenu","Netral"
0,"telur papan harga barang bakery harga nak stay harga nak nak naik harga jugak","Netral"
2,"harga telur ayam lamongan terjun bebas ternak ayam telur lamongan kecewa pilih bagi gratis telur hasil ternak warga sad","Positif"
1,"keinget harga telor lumayan nylurut kemarin","Positif"
-2,"harga telur anjlok ternak blitar ancam rugi","Negatif"
0,"harga telur ayam anjlok ternak gresik pilih bagi kilogram telur jalan","Netral"
0,"harga telur ayam anjlok ternak gresik pilih bagi kilogram telur jalan","Netral"
0,"harga telor uda turun kkg kayak uda rasain harga telor seginian","Netral"
-2,"bayar ringgit keping muka sedih je maybe expect rm on the way nak patah harga telur muka redha je harga telur","Negatif"
0,"komoditi alami turun harga telur ayam broiler cabe merah keriting cabe rawit merah","Netral"
1,"populer ternak telur pilih bagi harga anjlok aniaya anak gowa sangka via id","Positif"
-3,"benar kata pm otak telor penyu moolembu bantu rakyat salur bagai ikut kotor najis makan padan muka percaya pemyoo takde harga khianat umno","Negatif"
